origin,h1,h2,h3,h4,h5,a1,a2,a3,a4,a5
2022-09-16,-4.143678,-4.143678,-4.143678,-4.143678,-4.143678,-4.381878,-4.417866,-3.643572,-3.939810,-4.178100
2022-09-19,-4.381878,-4.381878,-4.381878,-4.381878,-4.381878,-4.417866,-3.643572,-3.939810,-4.178100,-3.916887
2022-09-20,-4.417866,-4.417866,-4.417866,-4.417866,-4.417866,-3.643572,-3.939810,-4.178100,-3.916887,-4.036758
2022-09-21,-3.643572,-3.643572,-3.643572,-3.643572,-3.643572,-3.939810,-4.178100,-3.916887,-4.036758,-4.016226
2022-09-22,-3.939810,-3.939810,-3.939810,-3.939810,-3.939810,-4.178100,-3.916887,-4.036758,-4.016226,-4.054667
2022-09-23,-4.178100,-4.178100,-4.178100,-4.178100,-4.178100,-3.916887,-4.036758,-4.016226,-4.054667,-4.173138
2022-09-26,-3.916887,-3.916887,-3.916887,-3.916887,-3.916887,-4.036758,-4.016226,-4.054667,-4.173138,-4.184053
2022-09-27,-4.036758,-4.036758,-4.036758,-4.036758,-4.036758,-4.016226,-4.054667,-4.173138,-4.184053,-4.181608
2022-09-28,-4.016226,-4.016226,-4.016226,-4.016226,-4.016226,-4.054667,-4.173138,-4.184053,-4.181608,-4.147722
2022-09-29,-4.054667,-4.054667,-4.054667,-4.054667,-4.054667,-4.173138,-4.184053,-4.181608,-4.147722,-4.214205
2022-09-30,-4.173138,-4.173138,-4.173138,-4.173138,-4.173138,-4.184053,-4.181608,-4.147722,-4.214205,-4.380239
2022-10-03,-4.184053,-4.184053,-4.184053,-4.184053,-4.184053,-4.181608,-4.147722,-4.214205,-4.380239,-4.227888
2022-10-04,-4.181608,-4.181608,-4.181608,-4.181608,-4.181608,-4.147722,-4.214205,-4.380239,-4.227888,-4.027292
2022-10-05,-4.147722,-4.147722,-4.147722,-4.147722,-4.147722,-4.214205,-4.380239,-4.227888,-4.027292,-4.126172
2022-10-06,-4.214205,-4.214205,-4.214205,-4.214205,-4.214205,-4.380239,-4.227888,-4.027292,-4.126172,-3.575165
2022-10-07,-4.380239,-4.380239,-4.380239,-4.380239,-4.380239,-4.227888,-4.027292,-4.126172,-3.575165,-3.310003
2022-10-10,-4.227888,-4.227888,-4.227888,-4.227888,-4.227888,-4.027292,-4.126172,-3.575165,-3.310003,-3.970097
2022-10-11,-4.027292,-4.027292,-4.027292,-4.027292,-4.027292,-4.126172,-3.575165,-3.310003,-3.970097,-3.870767
2022-10-12,-4.126172,-4.126172,-4.126172,-4.126172,-4.126172,-3.575165,-3.310003,-3.970097,-3.870767,-4.337105
2022-10-13,-3.575165,-3.575165,-3.575165,-3.575165,-3.575165,-3.310003,-3.970097,-3.870767,-4.337105,-4.111924
2022-10-14,-3.310003,-3.310003,-3.310003,-3.310003,-3.310003,-3.970097,-3.870767,-4.337105,-4.111924,-3.831574
2022-10-17,-3.970097,-3.970097,-3.970097,-3.970097,-3.970097,-3.870767,-4.337105,-4.111924,-3.831574,-4.315725
2022-10-18,-3.870767,-3.870767,-3.870767,-3.870767,-3.870767,-4.337105,-4.111924,-3.831574,-4.315725,-4.397478
2022-10-19,-4.337105,-4.337105,-4.337105,-4.337105,-4.337105,-4.111924,-3.831574,-4.315725,-4.397478,-4.347598
2022-10-20,-4.111924,-4.111924,-4.111924,-4.111924,-4.111924,-3.831574,-4.315725,-4.397478,-4.347598,-4.394923
2022-10-21,-3.831574,-3.831574,-3.831574,-3.831574,-3.831574,-4.315725,-4.397478,-4.347598,-4.394923,-4.540288
2022-10-24,-4.315725,-4.315725,-4.315725,-4.315725,-4.315725,-4.397478,-4.347598,-4.394923,-4.540288,-4.300798
2022-10-25,-4.397478,-4.397478,-4.397478,-4.397478,-4.397478,-4.347598,-4.394923,-4.540288,-4.300798,-4.420766
2022-10-26,-4.347598,-4.347598,-4.347598,-4.347598,-4.347598,-4.394923,-4.540288,-4.300798,-4.420766,-3.784245
2022-10-27,-4.394923,-4.394923,-4.394923,-4.394923,-4.394923,-4.540288,-4.300798,-4.420766,-3.784245,-4.024457
2022-10-28,-4.540288,-4.540288,-4.540288,-4.540288,-4.540288,-4.300798,-4.420766,-3.784245,-4.024457,-4.273557
2022-10-31,-4.300798,-4.300798,-4.300798,-4.300798,-4.300798,-4.420766,-3.784245,-4.024457,-4.273557,-4.649318
2022-11-01,-4.420766,-4.420766,-4.420766,-4.420766,-4.420766,-3.784245,-4.024457,-4.273557,-4.649318,-4.397931
2022-11-02,-3.784245,-3.784245,-3.784245,-3.784245,-3.784245,-4.024457,-4.273557,-4.649318,-4.397931,-4.371237
2022-11-03,-4.024457,-4.024457,-4.024457,-4.024457,-4.024457,-4.273557,-4.649318,-4.397931,-4.371237,-4.466458
2022-11-04,-4.273557,-4.273557,-4.273557,-4.273557,-4.273557,-4.649318,-4.397931,-4.371237,-4.466458,-4.335041
2022-11-07,-4.649318,-4.649318,-4.649318,-4.649318,-4.649318,-4.397931,-4.371237,-4.466458,-4.335041,-4.560418
2022-11-08,-4.397931,-4.397931,-4.397931,-4.397931,-4.397931,-4.371237,-4.466458,-4.335041,-4.560418,-4.177600
2022-11-09,-4.371237,-4.371237,-4.371237,-4.371237,-4.371237,-4.466458,-4.335041,-4.560418,-4.177600,-4.631625
2022-11-10,-4.466458,-4.466458,-4.466458,-4.466458,-4.466458,-4.335041,-4.560418,-4.177600,-4.631625,-4.634741
2022-11-11,-4.335041,-4.335041,-4.335041,-4.335041,-4.335041,-4.560418,-4.177600,-4.631625,-4.634741,-4.532958
2022-11-14,-4.560418,-4.560418,-4.560418,-4.560418,-4.560418,-4.177600,-4.631625,-4.634741,-4.532958,-4.875118
2022-11-15,-4.177600,-4.177600,-4.177600,-4.177600,-4.177600,-4.631625,-4.634741,-4.532958,-4.875118,-4.962302
2022-11-16,-4.631625,-4.631625,-4.631625,-4.631625,-4.631625,-4.634741,-4.532958,-4.875118,-4.962302,-4.972600
2022-11-17,-4.634741,-4.634741,-4.634741,-4.634741,-4.634741,-4.532958,-4.875118,-4.962302,-4.972600,-5.313926
2022-11-18,-4.532958,-4.532958,-4.532958,-4.532958,-4.532958,-4.875118,-4.962302,-4.972600,-5.313926,-4.854696
2022-11-21,-4.875118,-4.875118,-4.875118,-4.875118,-4.875118,-4.962302,-4.972600,-5.313926,-4.854696,-4.918174
2022-11-22,-4.962302,-4.962302,-4.962302,-4.962302,-4.962302,-4.972600,-5.313926,-4.854696,-4.918174,-4.215704
2022-11-23,-4.972600,-4.972600,-4.972600,-4.972600,-4.972600,-5.313926,-4.854696,-4.918174,-4.215704,-4.369818
2022-11-25,-5.313926,-5.313926,-5.313926,-5.313926,-5.313926,-4.854696,-4.918174,-4.215704,-4.369818,-4.580299
2022-11-28,-4.854696,-4.854696,-4.854696,-4.854696,-4.854696,-4.918174,-4.215704,-4.369818,-4.580299,-4.513352
2022-11-29,-4.918174,-4.918174,-4.918174,-4.918174,-4.918174,-4.215704,-4.369818,-4.580299,-4.513352,-4.132873
2022-11-30,-4.215704,-4.215704,-4.215704,-4.215704,-4.215704,-4.369818,-4.580299,-4.513352,-4.132873,-4.330270
2022-12-01,-4.369818,-4.369818,-4.369818,-4.369818,-4.369818,-4.580299,-4.513352,-4.132873,-4.330270,-4.604509
2022-12-02,-4.580299,-4.580299,-4.580299,-4.580299,-4.580299,-4.513352,-4.132873,-4.330270,-4.604509,-4.864856
