date,actual,rw,ar,har,arfima,fnn,lstm,nar
2024-04-25,-4.512664,-4.461533,-4.540711,-4.558130,-4.558441,-4.603395,-4.556630,-4.523639
2024-04-26,-4.740854,-4.512664,-4.522049,-4.564232,-4.557964,-4.597045,-4.527305,-4.520336
2024-04-29,-4.405924,-4.740854,-4.636798,-4.664113,-4.664179,-4.586011,-4.629360,-4.653374
2024-04-30,-4.148359,-4.405924,-4.485980,-4.501216,-4.524567,-4.610655,-4.525176,-4.518433
2024-05-01,-4.288056,-4.148359,-4.310965,-4.348486,-4.367937,-4.620575,-4.338898,-4.291676
2024-05-02,-4.532525,-4.288056,-4.348357,-4.390827,-4.389885,-4.613346,-4.330242,-4.309875
2024-05-03,-4.253337,-4.532525,-4.444384,-4.493414,-4.502216,-4.602437,-4.468950,-4.430242
2024-05-06,-4.460819,-4.253337,-4.324911,-4.338826,-4.388638,-4.622575,-4.390343,-4.323133
2024-05-07,-4.462301,-4.460819,-4.401734,-4.430050,-4.464683,-4.600736,-4.444681,-4.376053
2024-05-08,-5.093011,-4.462301,-4.461250,-4.447000,-4.478374,-4.608044,-4.475837,-4.430173
2024-05-09,-4.966842,-5.093011,-4.746232,-4.768500,-4.792191,-4.561440,-4.766775,-4.708226
2024-05-10,-5.004870,-4.966842,-4.826836,-4.746004,-4.811182,-4.580019,-4.849552,-4.770259
2024-05-13,-4.946928,-5.004870,-4.845128,-4.813323,-4.854639,-4.564868,-4.899719,-4.806880
2024-05-14,-4.803694,-4.946928,-4.897158,-4.822099,-4.848300,-4.570893,-4.871570,-4.799465
2024-05-15,-5.023944,-4.803694,-4.801312,-4.786050,-4.785787,-4.578404,-4.801855,-4.817512
2024-05-16,-5.083744,-5.023944,-4.886205,-4.882653,-4.883133,-4.563508,-4.855326,-4.869556
2024-05-17,-5.409401,-5.083744,-4.944354,-4.924511,-4.937140,-4.565643,-4.912889,-4.954738
2024-05-20,-5.042344,-5.409401,-5.106667,-5.098043,-5.117609,-4.544539,-5.059766,-5.036246
2024-05-21,-5.314669,-5.042344,-5.015170,-4.947900,-4.991341,-4.568453,-5.005405,-4.979745
2024-05-22,-4.961732,-5.314669,-5.100750,-5.103544,-5.108728,-4.543890,-5.061592,-5.026123
2024-05-23,-4.587664,-4.961732,-5.003984,-4.948706,-4.966767,-4.572472,-4.951003,-4.965487
2024-05-24,-4.908544,-4.587664,-4.717793,-4.753271,-4.756840,-4.587381,-4.739676,-4.802019
2024-05-28,-4.427544,-4.908544,-4.826012,-4.861545,-4.850033,-4.569872,-4.755044,-4.853893
2024-05-29,-4.741930,-4.427544,-4.597114,-4.614171,-4.626345,-4.611957,-4.577837,-4.658188
2024-05-30,-4.789593,-4.741930,-4.623000,-4.712150,-4.723493,-4.579936,-4.635166,-4.681395
2024-05-31,-4.741542,-4.789593,-4.731170,-4.723927,-4.757143,-4.589078,-4.695137,-4.775485
2024-06-03,-4.627258,-4.741542,-4.668971,-4.717346,-4.741038,-4.587357,-4.710971,-4.737061
2024-06-04,-4.771967,-4.627258,-4.642796,-4.651953,-4.681666,-4.593635,-4.650753,-4.642576
2024-06-05,-4.763652,-4.771967,-4.695880,-4.738570,-4.736364,-4.583240,-4.684373,-4.732792
2024-06-06,-4.809162,-4.763652,-4.710608,-4.739474,-4.741744,-4.587675,-4.706306,-4.717315
2024-06-07,-4.801703,-4.809162,-4.722305,-4.762844,-4.766453,-4.582010,-4.737571,-4.760535
2024-06-10,-3.877664,-4.801703,-4.744760,-4.766267,-4.769569,-4.583235,-4.744681,-4.770391
2024-06-11,-3.991350,-3.877664,-4.288598,-4.311895,-4.319241,-4.642353,-4.298158,-4.272817
2024-06-12,-3.725234,-3.991350,-4.168806,-4.301690,-4.261094,-4.625709,-4.115647,-4.138620
2024-06-13,-4.121991,-3.725234,-4.028980,-4.108993,-4.087940,-4.658553,-3.947154,-4.082611
2024-06-14,-4.285418,-4.121991,-4.064348,-4.231402,-4.220594,-4.628057,-4.094901,-4.099294
2024-06-17,-4.123458,-4.285418,-4.227652,-4.264823,-4.313035,-4.626122,-4.270390,-4.234423
2024-06-18,-4.130674,-4.123458,-4.160670,-4.204632,-4.252969,-4.634117,-4.239878,-4.161325
2024-06-20,-4.138365,-4.130674,-4.185751,-4.211207,-4.242460,-4.628922,-4.211787,-4.131046
2024-06-21,-4.171661,-4.138365,-4.205420,-4.232932,-4.238724,-4.630981,-4.209128,-4.132785
2024-06-24,-4.055467,-4.171661,-4.203996,-4.244366,-4.250015,-4.628729,-4.228744,-4.137591
2024-06-25,-4.626315,-4.055467,-4.154406,-4.171284,-4.192721,-4.636887,-4.177080,-4.101185
2024-06-26,-4.333211,-4.626315,-4.414852,-4.447863,-4.455971,-4.595454,-4.444721,-4.375405
2024-06-27,-4.471078,-4.333211,-4.382553,-4.333556,-4.374023,-4.625127,-4.428360,-4.358490
2024-06-28,-4.253159,-4.471078,-4.396319,-4.411879,-4.434583,-4.602427,-4.464426,-4.374908
2024-07-01,-4.205147,-4.253159,-4.375566,-4.322472,-4.343634,-4.624254,-4.374805,-4.319022
2024-07-02,-4.434701,-4.205147,-4.277816,-4.308368,-4.301186,-4.622681,-4.310959,-4.228582
2024-07-03,-4.767712,-4.434701,-4.389987,-4.391447,-4.399196,-4.609688,-4.399665,-4.344573
2024-07-05,-4.717684,-4.767712,-4.571954,-4.562517,-4.582974,-4.589939,-4.596984,-4.609690
2024-07-08,-4.316839,-4.717684,-4.616202,-4.558060,-4.609113,-4.594036,-4.658509,-4.613852
2024-07-09,-4.640904,-4.316839,-4.447767,-4.388017,-4.432445,-4.614509,-4.491438,-4.420759
2024-07-10,-4.577443,-4.640904,-4.563940,-4.555130,-4.554374,-4.588673,-4.544863,-4.522774
2024-07-11,-4.010659,-4.577443,-4.579042,-4.535905,-4.547998,-4.604139,-4.562183,-4.558887
2024-07-12,-4.492156,-4.010659,-4.251308,-4.239366,-4.273988,-4.635990,-4.303790,-4.219118
2024-07-15,-4.377779,-4.492156,-4.409767,-4.433424,-4.442331,-4.597783,-4.401505,-4.397736
2024-07-16,-4.561966,-4.377779,-4.424589,-4.391168,-4.413380,-4.621253,-4.424977,-4.449701
2024-07-17,-4.285811,-4.561966,-4.440147,-4.469728,-4.499348,-4.598875,-4.507834,-4.457918
2024-07-18,-3.830298,-4.285811,-4.395361,-4.333915,-4.384885,-4.622199,-4.412993,-4.382182
2024-07-19,-4.129524,-3.830298,-4.108885,-4.124927,-4.137198,-4.646337,-4.146665,-4.067026
2024-07-22,-4.441402,-4.129524,-4.176824,-4.227857,-4.215583,-4.625022,-4.173838,-4.114171
2024-07-23,-4.670671,-4.441402,-4.342261,-4.366802,-4.370324,-4.614460,-4.375281,-4.352877
2024-07-24,-4.268438,-4.670671,-4.472989,-4.475191,-4.517777,-4.598112,-4.553110,-4.498571
2024-07-25,-4.083364,-4.268438,-4.367671,-4.303300,-4.364616,-4.623218,-4.432984,-4.356376
2024-07-26,-4.233706,-4.083364,-4.240551,-4.241668,-4.246437,-4.627757,-4.268888,-4.169404
2024-07-29,-4.531410,-4.233706,-4.291179,-4.309841,-4.285861,-4.621846,-4.277635,-4.216128
2024-07-30,-4.373846,-4.531410,-4.413521,-4.443126,-4.432756,-4.605896,-4.445203,-4.400865
2024-07-31,-4.285963,-4.373846,-4.378563,-4.355774,-4.393865,-4.619293,-4.447163,-4.379813
2024-08-01,-4.117231,-4.285963,-4.312973,-4.319893,-4.347768,-4.618466,-4.382159,-4.314386
2024-08-02,-3.678567,-4.117231,-4.250360,-4.250231,-4.254019,-4.631647,-4.262567,-4.208151
2024-08-05,-3.088816,-3.678567,-4.010334,-4.021759,-4.012768,-4.658810,-3.998142,-3.956173
2024-08-06,-3.695441,-3.088816,-3.620335,-3.658640,-3.655201,-4.684303,-3.613523,-3.774126
2024-08-07,-3.959724,-3.695441,-3.768679,-3.867347,-3.842314,-4.647941,-3.670980,-3.861419
2024-08-08,-4.128122,-3.959724,-3.949694,-3.957167,-3.986883,-4.647257,-3.927557,-4.024149
2024-08-09,-4.320860,-4.128122,-4.007127,-4.028098,-4.100266,-4.636115,-4.129437,-4.033360
2024-08-12,-4.286683,-4.320860,-4.154923,-4.153032,-4.226946,-4.622120,-4.290823,-4.207146
2024-08-13,-4.726564,-4.286683,-4.244184,-4.218565,-4.249393,-4.624507,-4.338295,-4.219162
2024-08-14,-4.487581,-4.726564,-4.486055,-4.477424,-4.481114,-4.590053,-4.548259,-4.422363
2024-08-15,-4.824345,-4.487581,-4.484936,-4.408883,-4.429458,-4.612763,-4.558182,-4.435844
2024-08-16,-4.951983,-4.824345,-4.618072,-4.601468,-4.599410,-4.578939,-4.674630,-4.589507
2024-08-19,-4.606283,-4.951983,-4.779601,-4.703204,-4.711426,-4.579263,-4.795523,-4.720922
2024-08-20,-4.819649,-4.606283,-4.650683,-4.577547,-4.585644,-4.597040,-4.718335,-4.641860
2024-08-21,-4.555878,-4.819649,-4.704698,-4.681744,-4.673679,-4.577054,-4.726440,-4.664882
2024-08-22,-4.522364,-4.555878,-4.647592,-4.571654,-4.568104,-4.603207,-4.639691,-4.661733
2024-08-23,-4.520431,-4.522364,-4.560116,-4.536553,-4.532735,-4.599062,-4.570776,-4.546611
2024-08-26,-4.578525,-4.520431,-4.545202,-4.509622,-4.521079,-4.603424,-4.536909,-4.568554
2024-08-27,-4.828650,-4.578525,-4.561465,-4.536342,-4.544645,-4.599946,-4.560177,-4.598651
2024-08-28,-4.509893,-4.828650,-4.672101,-4.649714,-4.672111,-4.583393,-4.684810,-4.695047
2024-08-29,-4.349948,-4.509893,-4.565704,-4.507821,-4.549725,-4.606843,-4.619065,-4.602203
2024-08-30,-4.792865,-4.349948,-4.438320,-4.426976,-4.450421,-4.607983,-4.460576,-4.430966
2024-09-03,-4.437262,-4.792865,-4.648791,-4.640340,-4.638746,-4.580531,-4.610240,-4.654248
2024-09-04,-4.344566,-4.437262,-4.515184,-4.478760,-4.505409,-4.613297,-4.531334,-4.537491
2024-09-05,-4.395767,-4.344566,-4.392106,-4.411126,-4.434600,-4.608192,-4.437271,-4.391352
2024-09-06,-4.175097,-4.395767,-4.444853,-4.434210,-4.437291,-4.609649,-4.415436,-4.467938
2024-09-09,-3.901699,-4.175097,-4.298911,-4.329722,-4.323676,-4.627063,-4.311198,-4.308158
2024-09-10,-4.280274,-3.901699,-4.110494,-4.152745,-4.157814,-4.641636,-4.126588,-4.066456
2024-09-11,-4.331984,-4.280274,-4.244931,-4.308705,-4.292025,-4.616155,-4.249489,-4.261679
2024-09-12,-4.450708,-4.331984,-4.309449,-4.331099,-4.336307,-4.621696,-4.349399,-4.328111
2024-09-13,-4.763815,-4.450708,-4.354496,-4.387659,-4.405844,-4.608266,-4.431756,-4.354609
2024-09-16,-4.385428,-4.763815,-4.581035,-4.563295,-4.578540,-4.586910,-4.608189,-4.563294
2024-09-17,-4.625543,-4.385428,-4.464473,-4.427013,-4.441622,-4.614607,-4.506452,-4.442910
2024-09-18,-4.175750,-4.625543,-4.532773,-4.553411,-4.537167,-4.588402,-4.560122,-4.479567
2024-09-19,-4.644130,-4.175750,-4.385731,-4.340767,-4.338902,-4.628542,-4.366335,-4.363712
2024-09-20,-3.933803,-4.644130,-4.489253,-4.558757,-4.523509,-4.586828,-4.511336,-4.508998
2024-09-23,-4.480039,-3.933803,-4.246777,-4.189662,-4.212971,-4.647683,-4.239305,-4.244976
2024-09-24,-4.771255,-4.480039,-4.335340,-4.433500,-4.408870,-4.595000,-4.380819,-4.375526
2024-09-25,-4.696997,-4.771255,-4.624924,-4.570833,-4.585168,-4.593246,-4.602416,-4.597504
2024-09-26,-4.678436,-4.696997,-4.571347,-4.572930,-4.598264,-4.593276,-4.658614,-4.614988
2024-09-27,-4.788952,-4.678436,-4.623507,-4.567789,-4.605053,-4.588422,-4.659121,-4.548512
2024-09-30,-4.761836,-4.788952,-4.708785,-4.670224,-4.667883,-4.581991,-4.697662,-4.720287
2024-10-01,-4.661235,-4.761836,-4.707166,-4.677542,-4.675182,-4.585558,-4.709490,-4.662218
2024-10-02,-4.517095,-4.661235,-4.653032,-4.628526,-4.630861,-4.579868,-4.680687,-4.649508
2024-10-03,-4.589601,-4.517095,-4.571608,-4.552719,-4.554575,-4.588919,-4.587561,-4.594265
2024-10-04,-4.562781,-4.589601,-4.582384,-4.579233,-4.571226,-4.583996,-4.570705,-4.602593
2024-10-07,-4.753519,-4.562781,-4.570669,-4.554632,-4.558558,-4.589235,-4.566918,-4.583369
2024-10-08,-4.794709,-4.753519,-4.639990,-4.639370,-4.648441,-4.574517,-4.649025,-4.675500
2024-10-09,-4.695302,-4.794709,-4.693228,-4.669596,-4.690687,-4.574848,-4.714440,-4.717581
2024-10-10,-4.961464,-4.695302,-4.658240,-4.642670,-4.658154,-4.578602,-4.700482,-4.679956
2024-10-11,-4.863524,-4.961464,-4.783684,-4.786355,-4.785672,-4.559017,-4.785014,-4.775857
2024-10-14,-4.875987,-4.863524,-4.802238,-4.765981,-4.771234,-4.570847,-4.805097,-4.789242
2024-10-15,-4.401023,-4.875987,-4.787429,-4.782878,-4.782861,-4.564220,-4.810974,-4.786004
2024-10-16,-4.889968,-4.401023,-4.574396,-4.547847,-4.557167,-4.596653,-4.604629,-4.583066
2024-10-17,-4.720330,-4.889968,-4.729223,-4.777080,-4.742806,-4.558257,-4.686167,-4.767514
2024-10-18,-4.795289,-4.720330,-4.728830,-4.688912,-4.695365,-4.584543,-4.705965,-4.710339
2024-10-21,-4.937796,-4.795289,-4.699280,-4.721325,-4.726595,-4.568763,-4.735087,-4.742868
2024-10-22,-4.970027,-4.937796,-4.791593,-4.788932,-4.804422,-4.563303,-4.794766,-4.798605
2024-10-23,-4.237475,-4.970027,-4.853399,-4.845870,-4.842462,-4.562083,-4.848444,-4.869634
2024-10-24,-4.712896,-4.237475,-4.501478,-4.484302,-4.499586,-4.606113,-4.563744,-4.465120
2024-10-25,-4.816084,-4.712896,-4.608575,-4.689386,-4.651034,-4.566704,-4.574174,-4.650190
2024-10-28,-4.827303,-4.816084,-4.751734,-4.735738,-4.722090,-4.578572,-4.690445,-4.726805
2024-10-29,-4.733473,-4.827303,-4.722641,-4.734503,-4.747022,-4.570913,-4.756365,-4.742829
2024-10-30,-4.805364,-4.733473,-4.673830,-4.678535,-4.711828,-4.575395,-4.730794,-4.705660
2024-10-31,-4.399324,-4.805364,-4.731118,-4.746377,-4.741764,-4.569302,-4.736670,-4.783343
2024-11-01,-4.320860,-4.399324,-4.553053,-4.548931,-4.559575,-4.597297,-4.556577,-4.520672
2024-11-04,-4.630318,-4.320860,-4.432333,-4.481024,-4.474472,-4.597787,-4.424298,-4.433788
2024-11-05,-4.698644,-4.630318,-4.560040,-4.602879,-4.593542,-4.582185,-4.525789,-4.598289
2024-11-06,-4.546918,-4.698644,-4.621358,-4.631328,-4.646879,-4.582835,-4.623726,-4.659166
2024-11-07,-4.691340,-4.546918,-4.531066,-4.547635,-4.587859,-4.588401,-4.591190,-4.559037
2024-11-08,-4.901009,-4.691340,-4.593939,-4.628323,-4.646986,-4.575545,-4.626048,-4.640272
2024-11-11,-4.825595,-4.901009,-4.747626,-4.757723,-4.762463,-4.565867,-4.736872,-4.741932
2024-11-12,-4.759540,-4.825595,-4.745251,-4.736477,-4.757523,-4.571080,-4.763332,-4.728374
2024-11-13,-4.596290,-4.759540,-4.704026,-4.711015,-4.732341,-4.570754,-4.737804,-4.716812
2024-11-14,-4.509338,-4.596290,-4.638827,-4.641497,-4.649905,-4.582180,-4.644653,-4.662556
2024-11-15,-4.841121,-4.509338,-4.573015,-4.592688,-4.587237,-4.587609,-4.559721,-4.581491
2024-11-18,-4.739142,-4.841121,-4.703745,-4.733000,-4.729590,-4.566506,-4.674909,-4.733904
2024-11-19,-4.928719,-4.739142,-4.697358,-4.683571,-4.710247,-4.579373,-4.700047,-4.731989
2024-11-20,-4.639054,-4.928719,-4.756809,-4.777431,-4.804329,-4.559596,-4.781421,-4.794135
2024-11-21,-4.326014,-4.639054,-4.672372,-4.653895,-4.687861,-4.582504,-4.694951,-4.694722
2024-11-22,-4.726290,-4.326014,-4.483714,-4.503352,-4.511702,-4.597588,-4.498847,-4.483100
2024-11-25,-4.292822,-4.726290,-4.622289,-4.671360,-4.659196,-4.571373,-4.585473,-4.633709
2024-11-26,-4.873840,-4.292822,-4.471708,-4.453504,-4.471940,-4.611295,-4.455328,-4.484387
2024-11-27,-4.898628,-4.873840,-4.631446,-4.699438,-4.712077,-4.559259,-4.648380,-4.680112
2024-11-29,-4.991161,-4.898628,-4.757793,-4.728617,-4.774520,-4.573460,-4.758967,-4.777453
2024-12-02,-4.867009,-4.991161,-4.808717,-4.813210,-4.845415,-4.557289,-4.842984,-4.827983
2024-12-03,-4.911836,-4.867009,-4.784938,-4.769264,-4.810700,-4.565821,-4.817839,-4.717560
2024-12-04,-5.033621,-4.911836,-4.828038,-4.831735,-4.821566,-4.556991,-4.807530,-4.847636
2024-12-05,-5.053662,-5.033621,-4.903155,-4.899401,-4.889538,-4.551973,-4.852373,-4.835349
2024-12-06,-4.851790,-5.053662,-4.933045,-4.921015,-4.920214,-4.551815,-4.885771,-4.927775
2024-12-09,-4.723371,-4.851790,-4.835598,-4.825863,-4.835790,-4.562277,-4.824205,-4.847183
2024-12-10,-4.866431,-4.723371,-4.748667,-4.762150,-4.757208,-4.567970,-4.733256,-4.789356
2024-12-11,-4.945268,-4.866431,-4.801009,-4.822082,-4.805631,-4.560307,-4.749249,-4.830074
2024-12-12,-4.834968,-4.945268,-4.849102,-4.850658,-4.851710,-4.559354,-4.799839,-4.869494
2024-12-13,-4.898587,-4.834968,-4.787561,-4.789252,-4.810408,-4.564934,-4.782963,-4.826499
2024-12-16,-4.867313,-4.898587,-4.801303,-4.820439,-4.834495,-4.558158,-4.792276,-4.842598
2024-12-17,-4.595877,-4.867313,-4.813373,-4.817710,-4.824575,-4.562844,-4.784112,-4.831852
2024-12-18,-4.322640,-4.595877,-4.673329,-4.683700,-4.690580,-4.579014,-4.668779,-4.694902
2024-12-19,-4.259048,-4.322640,-4.486169,-4.522106,-4.522847,-4.595632,-4.479066,-4.506712
2024-12-20,-4.465648,-4.259048,-4.401299,-4.453858,-4.440860,-4.601880,-4.361420,-4.427011
2024-12-23,-4.864093,-4.465648,-4.460427,-4.512435,-4.506744,-4.591232,-4.430735,-4.497793
2024-12-24,-5.287089,-4.864093,-4.649610,-4.685954,-4.706057,-4.566905,-4.657068,-4.705946
2024-12-26,-4.926397,-5.287089,-4.908528,-4.921210,-4.960906,-4.542280,-4.902231,-4.887245
2024-12-27,-4.742647,-4.926397,-4.832584,-4.805053,-4.858892,-4.563279,-4.880914,-4.791104
2024-12-30,-4.617425,-4.742647,-4.729514,-4.759614,-4.762907,-4.563974,-4.776342,-4.689242
2024-12-31,-5.037952,-4.617425,-4.692213,-4.714049,-4.680746,-4.575948,-4.653522,-4.656708
