origin,h1,h2,h3,h4,h5,a1,a2,a3,a4,a5
2022-09-08,-4.127972,-4.127972,-4.127972,-4.127972,-4.127972,-4.631272,-4.442703,-4.474823,-4.172618,-4.247667
2022-09-09,-4.631272,-4.631272,-4.631272,-4.631272,-4.631272,-4.442703,-4.474823,-4.172618,-4.247667,-4.144522
2022-09-12,-4.442703,-4.442703,-4.442703,-4.442703,-4.442703,-4.474823,-4.172618,-4.247667,-4.144522,-4.327144
2022-09-13,-4.474823,-4.474823,-4.474823,-4.474823,-4.474823,-4.172618,-4.247667,-4.144522,-4.327144,-4.237705
2022-09-14,-4.172618,-4.172618,-4.172618,-4.172618,-4.172618,-4.247667,-4.144522,-4.327144,-4.237705,-3.461983
2022-09-15,-4.247667,-4.247667,-4.247667,-4.247667,-4.247667,-4.144522,-4.327144,-4.237705,-3.461983,-4.072427
2022-09-16,-4.144522,-4.144522,-4.144522,-4.144522,-4.144522,-4.327144,-4.237705,-3.461983,-4.072427,-4.212847
2022-09-19,-4.327144,-4.327144,-4.327144,-4.327144,-4.327144,-4.237705,-3.461983,-4.072427,-4.212847,-3.966776
2022-09-20,-4.237705,-4.237705,-4.237705,-4.237705,-4.237705,-3.461983,-4.072427,-4.212847,-3.966776,-3.957361
2022-09-21,-3.461983,-3.461983,-3.461983,-3.461983,-3.461983,-4.072427,-4.212847,-3.966776,-3.957361,-3.989655
2022-09-22,-4.072427,-4.072427,-4.072427,-4.072427,-4.072427,-4.212847,-3.966776,-3.957361,-3.989655,-4.016129
2022-09-23,-4.212847,-4.212847,-4.212847,-4.212847,-4.212847,-3.966776,-3.957361,-3.989655,-4.016129,-3.896300
2022-09-26,-3.966776,-3.966776,-3.966776,-3.966776,-3.966776,-3.957361,-3.989655,-4.016129,-3.896300,-4.364585
2022-09-27,-3.957361,-3.957361,-3.957361,-3.957361,-3.957361,-3.989655,-4.016129,-3.896300,-4.364585,-4.294807
2022-09-28,-3.989655,-3.989655,-3.989655,-3.989655,-3.989655,-4.016129,-3.896300,-4.364585,-4.294807,-4.079518
2022-09-29,-4.016129,-4.016129,-4.016129,-4.016129,-4.016129,-3.896300,-4.364585,-4.294807,-4.079518,-4.218425
2022-09-30,-3.896300,-3.896300,-3.896300,-3.896300,-3.896300,-4.364585,-4.294807,-4.079518,-4.218425,-4.393746
2022-10-03,-4.364585,-4.364585,-4.364585,-4.364585,-4.364585,-4.294807,-4.079518,-4.218425,-4.393746,-4.000926
2022-10-04,-4.294807,-4.294807,-4.294807,-4.294807,-4.294807,-4.079518,-4.218425,-4.393746,-4.000926,-4.198480
2022-10-05,-4.079518,-4.079518,-4.079518,-4.079518,-4.079518,-4.218425,-4.393746,-4.000926,-4.198480,-4.289507
2022-10-06,-4.218425,-4.218425,-4.218425,-4.218425,-4.218425,-4.393746,-4.000926,-4.198480,-4.289507,-3.676253
2022-10-07,-4.393746,-4.393746,-4.393746,-4.393746,-4.393746,-4.000926,-4.198480,-4.289507,-3.676253,-3.927494
2022-10-10,-4.000926,-4.000926,-4.000926,-4.000926,-4.000926,-4.198480,-4.289507,-3.676253,-3.927494,-4.318500
2022-10-11,-4.198480,-4.198480,-4.198480,-4.198480,-4.198480,-4.289507,-3.676253,-3.927494,-4.318500,-3.650712
2022-10-12,-4.289507,-4.289507,-4.289507,-4.289507,-4.289507,-3.676253,-3.927494,-4.318500,-3.650712,-4.241674
2022-10-13,-3.676253,-3.676253,-3.676253,-3.676253,-3.676253,-3.927494,-4.318500,-3.650712,-4.241674,-4.115814
2022-10-14,-3.927494,-3.927494,-3.927494,-3.927494,-3.927494,-4.318500,-3.650712,-4.241674,-4.115814,-4.135252
2022-10-17,-4.318500,-4.318500,-4.318500,-4.318500,-4.318500,-3.650712,-4.241674,-4.115814,-4.135252,-4.017945
