date,actual,enn,jnn
2024-07-11,-4.754941,-4.683396,-4.558345
2024-07-12,-4.020219,-4.712715,-4.559688
2024-07-15,-4.035649,-4.270667,-4.533872
2024-07-16,-4.361882,-4.118584,-4.533646
2024-07-17,-4.362528,-4.310986,-4.547946
2024-07-18,-4.064161,-4.397928,-4.548462
2024-07-19,-4.470426,-4.212062,-4.535447
2024-07-22,-4.572289,-4.412551,-4.552040
2024-07-23,-4.626391,-4.553034,-4.555723
2024-07-24,-4.484427,-4.625718,-4.557214
2024-07-25,-4.573106,-4.560959,-4.553229
2024-07-26,-4.497897,-4.586698,-4.555783
2024-07-29,-4.721461,-4.555464,-4.553622
2024-07-30,-4.500850,-4.664320,-4.559042
2024-07-31,-4.319093,-4.593681,-4.553166
2024-08-01,-4.389010,-4.430357,-4.546066
2024-08-02,-3.976956,-4.440166,-4.548668
2024-08-05,-4.053774,-4.106078,-4.530586
2024-08-06,-4.207522,-4.067949,-4.533360
2024-08-07,-4.273267,-4.190914,-4.540462
2024-08-08,-4.415950,-4.290201,-4.543643
2024-08-09,-4.457404,-4.434474,-4.549627
2024-08-12,-4.500076,-4.504174,-4.551365
2024-08-13,-4.835236,-4.548884,-4.552895
2024-08-14,-4.772004,-4.732340,-4.560100
2024-08-15,-4.617197,-4.740956,-4.559605
2024-08-16,-4.895114,-4.665225,-4.556593
2024-08-19,-5.071132,-4.768415,-4.560621
2024-08-20,-5.061032,-4.829561,-4.560609
2024-08-21,-4.643730,-4.831382,-4.560664
2024-08-22,-4.804614,-4.691992,-4.557268
2024-08-23,-4.483001,-4.738742,-4.559922
2024-08-26,-4.813166,-4.591613,-4.552612
2024-08-27,-5.050936,-4.726161,-4.559875
2024-08-28,-4.681432,-4.821558,-4.560693
2024-08-29,-4.647457,-4.712380,-4.558089
2024-08-30,-4.639025,-4.673038,-4.559213
2024-09-03,-4.493197,-4.665674,-4.558997
2024-09-04,-4.758175,-4.578240,-4.554909
2024-09-05,-4.469980,-4.703763,-4.561060
2024-09-06,-4.349102,-4.577421,-4.554201
2024-09-09,-4.492814,-4.445088,-4.549433
2024-09-10,-3.399971,-4.519384,-4.554574
2024-09-11,-4.274931,-3.822882,-4.514004
2024-09-12,-4.197000,-4.152784,-4.544900
2024-09-13,-4.435237,-4.210825,-4.542583
2024-09-16,-4.701954,-4.426699,-4.552344
2024-09-17,-4.602726,-4.654702,-4.560074
2024-09-18,-4.114401,-4.650434,-4.558148
2024-09-19,-4.389086,-4.273975,-4.539346
2024-09-20,-4.610500,-4.384648,-4.550495
2024-09-23,-4.899276,-4.589404,-4.558034
2024-09-24,-4.635163,-4.766874,-4.562405
2024-09-25,-4.807889,-4.686034,-4.559011
2024-09-26,-4.421145,-4.740870,-4.561788
2024-09-27,-4.738818,-4.549834,-4.552487
2024-09-30,-4.438618,-4.686975,-4.560700
2024-10-01,-4.485701,-4.552847,-4.553087
2024-10-02,-4.480460,-4.529788,-4.548918
2024-10-03,-4.700809,-4.524527,-4.548786
2024-10-04,-4.610741,-4.646097,-4.554779
2024-10-07,-4.768206,-4.640409,-4.552940
2024-10-08,-4.548775,-4.710482,-4.556032
2024-10-09,-4.744234,-4.622233,-4.551245
2024-10-10,-4.851152,-4.691213,-4.555619
2024-10-11,-4.109097,-4.760946,-4.557030
2024-10-14,-4.681571,-4.351522,-4.533355
2024-10-15,-4.498575,-4.570518,-4.553901
2024-10-16,-4.668120,-4.557986,-4.549574
2024-10-17,-4.631986,-4.641565,-4.554135
2024-10-18,-4.961333,-4.646578,-4.553452
2024-10-21,-4.862037,-4.791796,-4.557441
2024-10-22,-4.282023,-4.792678,-4.557168
2024-10-23,-4.836456,-4.474566,-4.541203
2024-10-24,-4.725140,-4.687118,-4.556472
2024-10-25,-4.758830,-4.709640,-4.555465
2024-10-28,-4.910144,-4.726672,-4.555975
2024-10-29,-4.824377,-4.791081,-4.557394
2024-10-30,-4.687783,-4.775042,-4.556843
2024-10-31,-4.625890,-4.707184,-4.554779
2024-11-01,-4.596409,-4.665482,-4.556589
2024-11-04,-4.593006,-4.641739,-4.555804
2024-11-05,-4.839021,-4.635200,-4.555689
2024-11-06,-3.962682,-4.749484,-4.559947
2024-11-07,-4.222000,-4.180536,-4.530342
2024-11-08,-4.287819,-4.205562,-4.540987
2024-11-11,-4.907193,-4.285212,-4.544259
2024-11-12,-5.036699,-4.723568,-4.560021
2024-11-13,-4.659824,-4.824168,-4.560395
2024-11-14,-4.474837,-4.704469,-4.557437
2024-11-15,-4.496050,-4.570262,-4.552145
2024-11-18,-4.584151,-4.553884,-4.552680
2024-11-19,-4.778107,-4.610390,-4.555351
2024-11-20,-4.534929,-4.723327,-4.559301
2024-11-21,-4.708669,-4.622610,-4.554152
2024-11-22,-4.627794,-4.689934,-4.558204
2024-11-25,-4.698874,-4.667524,-4.556641
2024-11-26,-4.823013,-4.695655,-4.558103
2024-11-27,-5.045163,-4.753607,-4.559876
2024-11-29,-4.982503,-4.823428,-4.560353
2024-12-02,-4.438670,-4.816141,-4.560557
2024-12-03,-4.859312,-4.572481,-4.550974
2024-12-04,-4.725366,-4.728059,-4.559255
2024-12-05,-4.689323,-4.716147,-4.558050
2024-12-06,-4.763271,-4.694583,-4.557395
2024-12-09,-4.719166,-4.718885,-4.558539
2024-12-10,-3.974558,-4.708853,-4.557929
2024-12-11,-4.784206,-4.243179,-4.530653
2024-12-12,-4.651113,-4.585052,-4.558011
2024-12-13,-4.477499,-4.647737,-4.556631
2024-12-16,-4.667321,-4.571293,-4.551801
2024-12-17,-4.897624,-4.635549,-4.556776
2024-12-18,-4.139850,-4.760078,-4.559613
2024-12-19,-4.288722,-4.392322,-4.538118
2024-12-20,-4.153155,-4.342132,-4.543921
2024-12-23,-4.615631,-4.243628,-4.538159
2024-12-24,-5.095889,-4.512606,-4.555201
2024-12-26,-5.068013,-4.803560,-4.559071
2024-12-27,-4.634088,-4.864120,-4.559372
2024-12-30,-4.638582,-4.707768,-4.556299
2024-12-31,-5.095960,-4.661316,-4.556304
