date,AAPL_log_rv,AMZN_log_rv,JPM_log_rv
2022-08-23,-4.429998,-3.970277,-4.564232
2022-08-24,-4.769684,-4.349161,-4.680203
2022-08-25,-4.758530,-4.363371,-4.526724
2022-08-26,-3.949499,-3.548808,-3.855291
2022-08-29,-4.197160,-3.929379,-4.575471
2022-08-30,-4.174236,-3.890972,-4.232865
2022-08-31,-4.293734,-3.972064,-4.222818
2022-09-01,-4.141875,-3.823643,-4.168926
2022-09-02,-4.176822,-3.635696,-4.138107
2022-09-06,-4.134837,-3.964588,-4.062976
2022-09-07,-4.375179,-4.186072,-4.371709
2022-09-08,-4.127972,-3.826750,-4.075060
2022-09-09,-4.631272,-4.358393,-4.504747
2022-09-12,-4.442703,-4.322269,-4.514873
2022-09-13,-4.474823,-4.220552,-4.279421
2022-09-14,-4.172618,-4.023776,-4.110312
2022-09-15,-4.247667,-3.892079,-4.088255
2022-09-16,-4.144522,-3.914047,-4.143678
2022-09-19,-4.327144,-4.216972,-4.381878
2022-09-20,-4.237705,-4.186702,-4.417866
2022-09-21,-3.461983,-3.333692,-3.643572
2022-09-22,-4.072427,-3.737369,-3.939810
2022-09-23,-4.212847,-3.927533,-4.178100
2022-09-26,-3.966776,-3.805218,-3.916887
2022-09-27,-3.957361,-3.839186,-4.036758
2022-09-28,-3.989655,-3.993041,-4.016226
2022-09-29,-4.016129,-3.961284,-4.054667
2022-09-30,-3.896300,-4.003237,-4.173138
2022-10-03,-4.364585,-3.977448,-4.184053
2022-10-04,-4.294807,-4.117916,-4.181608
2022-10-05,-4.079518,-3.921663,-4.147722
2022-10-06,-4.218425,-3.933219,-4.214205
2022-10-07,-4.393746,-4.095981,-4.380239
2022-10-10,-4.000926,-3.923850,-4.227888
2022-10-11,-4.198480,-3.798404,-4.027292
2022-10-12,-4.289507,-3.862711,-4.126172
2022-10-13,-3.676253,-3.344773,-3.575165
2022-10-14,-3.927494,-3.518424,-3.310003
2022-10-17,-4.318500,-3.944082,-3.970097
2022-10-18,-3.650712,-3.843539,-3.870767
2022-10-19,-4.241674,-3.774670,-4.337105
2022-10-20,-4.115814,-3.830393,-4.111924
2022-10-21,-4.135252,-3.932336,-3.831574
2022-10-24,-4.017945,-3.821282,-4.315725
2022-10-25,-4.412906,-4.011068,-4.397478
2022-10-26,-4.056829,-3.674937,-4.347598
2022-10-27,-3.952778,-3.438030,-4.394923
2022-10-28,-3.842590,-3.472553,-4.540288
2022-10-31,-4.162920,-3.782857,-4.300798
2022-11-01,-4.208343,-3.759016,-4.420766
2022-11-02,-3.547530,-3.324386,-3.784245
2022-11-03,-3.816276,-3.500475,-4.024457
2022-11-04,-3.409421,-3.304893,-4.273557
2022-11-07,-4.088830,-3.939796,-4.649318
2022-11-08,-4.017981,-3.870112,-4.397931
2022-11-09,-4.218440,-3.961434,-4.371237
2022-11-10,-3.943380,-3.205958,-4.466458
2022-11-11,-4.118305,-3.703764,-4.335041
2022-11-14,-4.322634,-3.811717,-4.560418
2022-11-15,-3.899690,-3.570944,-4.177600
2022-11-16,-4.278353,-4.039157,-4.631625
2022-11-17,-4.263254,-3.943660,-4.634741
2022-11-18,-4.176494,-4.046696,-4.532958
2022-11-21,-4.535163,-3.919515,-4.875118
2022-11-22,-4.623396,-3.990632,-4.962302
2022-11-23,-4.435892,-4.056543,-4.972600
2022-11-25,-4.919368,-4.355394,-5.313926
2022-11-28,-4.578270,-3.958756,-4.854696
2022-11-29,-4.045314,-4.064298,-4.918174
2022-11-30,-3.882545,-3.732704,-4.215704
2022-12-01,-4.292940,-3.889236,-4.369818
2022-12-02,-4.416914,-4.172307,-4.580299
2022-12-05,-4.103941,-4.171495,-4.513352
2022-12-06,-4.332896,-4.082736,-4.132873
2022-12-07,-4.126814,-3.875302,-4.330270
2022-12-08,-4.225574,-3.851716,-4.604509
2022-12-09,-4.251798,-4.167696,-4.864856
2022-12-12,-4.317647,-4.263175,-4.673712
2022-12-13,-3.791991,-3.578194,-4.120020
2022-12-14,-3.516569,-3.482642,-4.088423
2022-12-15,-4.232216,-4.039179,-4.296929
2022-12-16,-3.953650,-3.916920,-4.469618
2022-12-19,-4.222369,-4.022465,-4.359864
2022-12-20,-4.037200,-3.772322,-4.586896
2022-12-21,-4.102197,-4.091257,-4.720639
2022-12-22,-4.154108,-4.123752,-4.630609
2022-12-23,-4.072396,-3.847408,-4.499237
2022-12-27,-4.407770,-4.196425,-4.754422
2022-12-28,-4.089726,-4.128685,-4.661084
2022-12-29,-4.390671,-4.381815,-4.997603
2022-12-30,-4.336508,-4.173357,-4.578950
2023-01-03,-3.806268,-3.729095,-4.212465
2023-01-04,-3.934900,-3.678039,-4.432430
2023-01-05,-4.182428,-4.214010,-4.561595
2023-01-06,-3.873386,-3.800307,-4.487596
2023-01-09,-4.451607,-4.122268,-4.624189
2023-01-10,-4.142225,-3.884835,-4.621226
2023-01-11,-4.426318,-4.077293,-4.562871
2023-01-12,-3.883984,-3.638226,-4.534381
2023-01-13,-4.698504,-4.144511,-3.925725
2023-01-17,-4.191503,-4.082237,-4.589508
2023-01-18,-4.348665,-3.780875,-4.499313
2023-01-19,-4.234413,-3.988962,-4.642059
2023-01-20,-4.496131,-4.151736,-4.566021
2023-01-23,-4.295242,-4.116930,-4.616528
2023-01-24,-4.369955,-4.023199,-4.415509
2023-01-25,-4.241924,-3.792770,-4.799810
2023-01-26,-4.314743,-3.881968,-4.663392
2023-01-27,-4.376705,-4.041961,-4.690953
2023-01-30,-4.349423,-4.065077,-4.959747
2023-01-31,-4.237340,-4.100032,-4.827664
2023-02-01,-3.946226,-3.582110,-4.269960
2023-02-02,-4.207069,-3.606137,-4.296691
2023-02-03,-3.616971,-3.343241,-4.400042
2023-02-06,-4.268379,-3.841461,-4.782384
2023-02-07,-3.954759,-3.614874,-4.439666
2023-02-08,-4.266057,-3.924544,-4.518050
2023-02-09,-4.314705,-3.870822,-4.682647
2023-02-10,-4.422898,-4.011932,-4.727879
2023-02-13,-4.679501,-4.231695,-4.860139
2023-02-14,-4.149080,-3.837485,-4.481869
2023-02-15,-4.317420,-3.963010,-4.766177
2023-02-16,-4.416322,-4.082090,-4.768774
2023-02-17,-4.423652,-4.098121,-4.616005
2023-02-21,-4.661120,-4.434834,-4.652274
2023-02-22,-4.288790,-4.064904,-4.707154
2023-02-23,-4.479335,-4.239179,-4.596800
2023-02-24,-4.675693,-4.041982,-4.490263
2023-02-27,-4.764465,-4.233878,-4.901105
2023-02-28,-4.923890,-4.547449,-4.915714
2023-03-01,-4.455407,-4.093678,-4.660878
2023-03-02,-4.629959,-4.274806,-4.281439
2023-03-03,-4.600824,-4.263659,-4.995218
2023-03-06,-4.388197,-4.197879,-4.949751
2023-03-07,-4.193089,-3.881962,-4.330334
2023-03-08,-4.557330,-4.226458,-4.538398
2023-03-09,-4.397265,-4.009153,-4.022022
2023-03-10,-4.132662,-3.756748,-3.498248
2023-03-13,-3.889474,-3.402057,-3.434819
2023-03-14,-4.101203,-3.894961,-3.905881
2023-03-15,-4.151887,-3.713422,-3.934310
2023-03-16,-4.418110,-3.798110,-3.854514
2023-03-17,-4.228743,-3.877139,-4.136367
2023-03-20,-4.422043,-3.883322,-4.176375
2023-03-21,-4.686725,-4.293896,-4.446092
2023-03-22,-4.127116,-3.753176,-4.261692
2023-03-23,-4.358353,-4.010924,-4.289539
2023-03-24,-4.420801,-4.147851,-4.165846
2023-03-27,-4.669960,-4.255990,-4.199439
2023-03-28,-4.769360,-4.364693,-4.492148
2023-03-29,-4.962227,-4.215063,-4.446423
2023-03-30,-4.978251,-4.336173,-4.409484
2023-03-31,-4.962414,-4.613567,-4.995260
2023-04-03,-4.822303,-4.255463,-4.511605
2023-04-04,-4.732625,-4.191786,-4.537379
2023-04-05,-4.627570,-4.349456,-4.386038
2023-04-06,-4.824070,-4.390240,-4.900351
2023-04-10,-4.698555,-4.386770,-4.684586
2023-04-11,-4.914118,-4.560682,-4.992272
2023-04-12,-4.495120,-4.156348,-4.596638
2023-04-13,-4.825988,-4.290924,-4.788800
2023-04-14,-4.549238,-4.020344,-4.027789
2023-04-17,-5.065563,-4.518544,-4.360135
2023-04-18,-4.690548,-4.378378,-4.688512
2023-04-19,-4.917491,-4.280105,-4.846216
2023-04-20,-4.740261,-4.322268,-4.848922
2023-04-21,-4.791443,-4.279240,-4.698583
2023-04-24,-4.863316,-4.079377,-5.000556
2023-04-25,-4.738873,-4.296667,-4.721959
2023-04-26,-4.667666,-3.966859,-4.441447
2023-04-27,-4.861263,-3.983776,-4.730653
2023-04-28,-4.608529,-3.916160,-4.666987
2023-05-01,-4.825571,-4.177246,-4.275632
2023-05-02,-4.757845,-4.187523,-4.213557
2023-05-03,-4.599002,-3.981282,-4.576588
2023-05-04,-4.463287,-4.209672,-4.104600
2023-05-05,-4.386852,-4.641727,-4.330812
2023-05-08,-4.645395,-4.486837,-4.583136
2023-05-09,-5.147866,-4.397805,-4.717424
2023-05-10,-4.594149,-4.077568,-4.605617
2023-05-11,-4.715759,-4.206197,-4.479638
2023-05-12,-4.903965,-4.312169,-4.616280
2023-05-15,-5.146132,-4.146746,-4.762251
2023-05-16,-5.048370,-4.242726,-4.651502
2023-05-17,-4.800502,-4.405178,-4.484584
2023-05-18,-4.622775,-4.220177,-4.647724
2023-05-19,-4.814924,-4.485581,-4.420679
2023-05-22,-4.911888,-4.233608,-4.374240
2023-05-23,-4.929644,-4.177653,-4.413673
2023-05-24,-4.796348,-4.335166,-4.582740
2023-05-25,-4.664234,-4.275381,-4.725750
2023-05-26,-4.909918,-4.107947,-4.764391
2023-05-30,-4.506132,-3.865038,-4.499998
2023-05-31,-4.345500,-4.094901,-4.404323
2023-06-01,-4.769240,-4.203881,-4.433777
2023-06-02,-4.498389,-4.240619,-4.652958
2023-06-05,-3.717364,-4.372300,-4.671153
2023-06-06,-4.477767,-4.408601,-4.915228
2023-06-07,-4.598563,-3.932647,-4.655587
2023-06-08,-4.915558,-4.083437,-5.151167
2023-06-09,-4.690330,-4.272759,-4.715828
2023-06-12,-5.055915,-4.473080,-4.662059
2023-06-13,-4.901410,-4.319246,-4.740325
2023-06-14,-4.542420,-4.075670,-4.537738
2023-06-15,-4.999631,-4.370870,-4.842920
2023-06-16,-5.077301,-4.405684,-5.012285
2023-06-20,-4.916949,-4.035794,-4.881365
2023-06-21,-4.788681,-4.271467,-4.663333
2023-06-22,-4.822119,-3.916969,-4.709885
2023-06-23,-4.876759,-3.985027,-4.861315
2023-06-26,-4.819625,-4.138534,-4.807169
2023-06-27,-5.096421,-4.305084,-5.010924
2023-06-28,-4.703660,-4.202502,-4.900019
2023-06-29,-4.976646,-4.629338,-4.342076
2023-06-30,-4.930129,-4.554276,-4.747399
2023-07-03,-5.299263,-4.876037,-4.985746
2023-07-05,-4.764149,-4.704512,-4.954682
2023-07-06,-4.950060,-4.547446,-4.672252
2023-07-07,-4.912954,-4.665381,-5.065536
2023-07-10,-4.562941,-4.228580,-4.938303
2023-07-11,-4.676587,-4.287342,-4.782543
2023-07-12,-4.661247,-4.542548,-4.428398
2023-07-13,-5.027043,-4.539819,-4.884270
2023-07-14,-4.996940,-4.532900,-4.065681
2023-07-17,-5.053129,-4.382868,-4.559783
2023-07-18,-5.015006,-4.377979,-4.930049
2023-07-19,-4.046598,-4.168340,-4.732601
2023-07-20,-4.595635,-4.178797,-5.071799
2023-07-21,-4.775119,-4.161757,-4.848460
2023-07-24,-4.755327,-4.181984,-4.757714
2023-07-25,-5.168517,-4.822384,-4.724183
2023-07-26,-4.546114,-4.046483,-4.831513
2023-07-27,-4.637789,-4.108065,-4.705059
2023-07-28,-4.761511,-4.394554,-5.231680
2023-07-31,-5.008043,-4.568336,-4.889621
2023-08-01,-5.092959,-4.504387,-5.194043
2023-08-02,-4.722949,-4.170101,-4.761773
2023-08-03,-4.710877,-3.936580,-4.933614
2023-08-04,-3.931071,-3.750168,-4.793869
2023-08-07,-4.377542,-4.130273,-4.950713
2023-08-08,-4.526267,-4.283543,-4.483647
2023-08-09,-4.588048,-4.346525,-4.775107
2023-08-10,-4.567265,-4.323024,-4.742257
2023-08-11,-4.695315,-4.251305,-4.966407
2023-08-14,-4.749663,-4.475447,-5.043877
2023-08-15,-4.938892,-4.370089,-4.649863
2023-08-16,-4.643613,-4.127197,-4.824596
2023-08-17,-4.436068,-4.053300,-4.633602
2023-08-18,-4.681993,-4.173083,-4.732842
2023-08-21,-4.751814,-4.465401,-4.817127
2023-08-22,-4.865817,-4.377570,-4.645823
2023-08-23,-4.920323,-4.601170,-4.813068
2023-08-24,-4.729648,-4.173659,-4.585962
2023-08-25,-4.353502,-4.039166,-4.489311
2023-08-28,-4.795275,-4.364712,-4.939350
2023-08-29,-4.675856,-4.450831,-4.898524
2023-08-30,-4.617992,-4.378410,-4.863022
2023-08-31,-4.825037,-4.345766,-4.942042
2023-09-01,-4.855851,-4.425436,-4.984647
2023-09-05,-4.871556,-4.635597,-4.542175
2023-09-06,-4.191124,-4.216150,-4.950109
2023-09-07,-4.105788,-4.226512,-5.043717
2023-09-08,-4.434131,-4.538351,-5.061355
2023-09-11,-4.477272,-4.492047,-4.855879
2023-09-12,-4.128352,-4.516433,-4.733636
2023-09-13,-4.507203,-4.073800,-4.763624
2023-09-14,-4.578171,-4.249012,-4.730257
2023-09-15,-4.973958,-4.342078,-4.839644
2023-09-18,-4.861605,-4.569406,-5.119803
2023-09-19,-4.910938,-4.540683,-4.961515
2023-09-20,-4.505696,-4.417475,-4.773701
2023-09-21,-4.536782,-4.249316,-4.513244
2023-09-22,-4.676145,-4.167776,-4.550704
2023-09-25,-4.603486,-4.164668,-4.597827
2023-09-26,-4.573588,-4.163331,-4.671582
2023-09-27,-4.422248,-3.966989,-4.524136
2023-09-28,-4.291111,-4.075102,-4.571494
2023-09-29,-4.604885,-4.288243,-4.640681
2023-10-02,-4.410261,-3.943977,-4.545035
2023-10-03,-4.495744,-4.162514,-4.624396
2023-10-04,-4.561994,-4.020864,-4.663163
2023-10-05,-4.645138,-4.318205,-4.407676
2023-10-06,-4.591781,-4.317263,-4.437592
2023-10-09,-4.699524,-4.187907,-4.726368
2023-10-10,-4.803920,-4.499405,-4.716536
2023-10-11,-4.710587,-4.442461,-4.673473
2023-10-12,-4.599950,-4.105995,-4.642399
2023-10-13,-4.681222,-4.193949,-3.716556
2023-10-16,-4.646604,-4.402850,-4.331904
2023-10-17,-4.555920,-4.236225,-4.500339
2023-10-18,-4.426943,-4.311626,-4.416535
2023-10-19,-4.225464,-3.805716,-4.342321
2023-10-20,-4.594785,-3.987051,-4.303984
2023-10-23,-4.373162,-4.120881,-4.556210
2023-10-24,-4.576629,-4.128972,-4.745828
2023-10-25,-4.543177,-4.095135,-4.878774
2023-10-26,-4.104307,-3.710548,-4.529273
2023-10-27,-4.264186,-3.814550,-4.368143
2023-10-30,-4.475071,-3.849196,-4.582109
2023-10-31,-4.510604,-4.327212,-4.783922
2023-11-01,-4.454972,-4.105115,-4.570422
2023-11-02,-4.697845,-4.269474,-4.616792
2023-11-03,-4.190053,-4.559146,-4.693017
2023-11-06,-4.639768,-4.317795,-4.864376
2023-11-07,-4.753126,-4.330180,-5.031573
2023-11-08,-4.908413,-4.591964,-4.763367
2023-11-09,-4.588709,-4.441652,-4.702770
2023-11-10,-4.921968,-4.506014,-5.047102
2023-11-13,-5.030550,-4.677100,-4.945960
2023-11-14,-4.906249,-4.351803,-4.738962
2023-11-15,-5.010249,-4.195639,-4.898074
2023-11-16,-4.746424,-4.243391,-4.879413
2023-11-17,-4.904330,-4.498041,-5.077389
2023-11-20,-5.050335,-4.848223,-4.895341
2023-11-21,-5.121862,-4.545665,-5.024264
2023-11-22,-4.758367,-4.609390,-5.202669
2023-11-24,-5.502282,-4.906919,-5.558822
2023-11-27,-5.111829,-4.649866,-5.261510
2023-11-28,-5.227049,-4.554459,-5.100163
2023-11-29,-5.177046,-4.527476,-4.856438
2023-11-30,-4.792368,-4.178366,-4.956418
2023-12-01,-4.860625,-4.621653,-4.928064
2023-12-04,-4.907376,-4.383217,-4.766515
2023-12-05,-4.318768,-3.977139,-4.809864
2023-12-06,-4.835444,-4.471092,-4.884886
2023-12-07,-4.992279,-4.448265,-4.958998
2023-12-08,-4.988732,-4.426105,-5.039291
2023-12-11,-5.062213,-4.521921,-5.099700
2023-12-12,-5.034624,-4.631617,-4.976084
2023-12-13,-4.750276,-4.299291,-4.812809
2023-12-14,-4.716662,-4.163908,-4.503892
2023-12-15,-4.905662,-4.419504,-4.608864
2023-12-18,-4.885436,-4.648128,-4.928934
2023-12-19,-5.094502,-4.714779,-5.027016
2023-12-20,-4.970048,-4.453922,-4.769325
2023-12-21,-4.742429,-4.496509,-4.931621
2023-12-22,-5.223186,-5.116287,-5.251427
2023-12-26,-5.343213,-5.429225,-5.530211
2023-12-27,-4.984318,-5.041131,-5.332298
2023-12-28,-5.174752,-5.279516,-5.370128
2023-12-29,-5.280186,-4.755399,-5.685389
2024-01-02,-4.412468,-4.338533,-5.014219
2024-01-03,-4.794869,-4.354323,-4.862742
2024-01-04,-4.666626,-4.286929,-5.038724
2024-01-05,-4.507004,-4.537344,-4.854554
2024-01-08,-4.598625,-4.558145,-4.666176
2024-01-09,-4.730401,-4.558313,-5.121918
2024-01-10,-4.789721,-4.585607,-4.987074
2024-01-11,-4.428851,-4.161725,-4.847276
2024-01-12,-5.037349,-4.418764,-4.089543
2024-01-16,-4.512725,-4.318495,-4.380017
2024-01-17,-4.747904,-4.639846,-4.678233
2024-01-18,-4.566597,-4.538115,-4.846248
2024-01-19,-4.848564,-4.699210,-4.942414
2024-01-22,-4.531619,-4.568307,-4.964053
2024-01-23,-5.223170,-4.797134,-5.119310
2024-01-24,-4.861473,-4.454843,-5.000860
2024-01-25,-4.722425,-4.434495,-5.025508
2024-01-26,-4.939553,-4.707534,-5.304895
2024-01-29,-4.675485,-4.889168,-5.125683
2024-01-30,-4.605318,-4.490004,-4.870328
2024-01-31,-4.426333,-4.235205,-4.634045
2024-02-01,-4.658010,-4.146501,-4.449410
2024-02-02,-4.062286,-3.935802,-4.694612
2024-02-05,-4.360758,-4.582950,-4.928656
2024-02-06,-4.754361,-4.624649,-4.963571
2024-02-07,-4.869705,-4.573121,-4.899920
2024-02-08,-5.080555,-4.664861,-5.160447
2024-02-09,-5.130639,-4.686043,-5.222069
2024-02-12,-4.979472,-4.607011,-4.780028
2024-02-13,-4.777463,-3.965830,-4.562486
2024-02-14,-4.750982,-4.400260,-4.914360
2024-02-15,-4.482357,-4.380964,-4.707906
2024-02-16,-4.469275,-4.401627,-4.762123
2024-02-20,-4.577037,-4.414795,-4.813164
2024-02-21,-5.042214,-4.550311,-4.869439
2024-02-22,-5.009192,-4.308932,-4.889848
2024-02-23,-4.936102,-4.369669,-4.872457
2024-02-26,-5.024062,-4.902565,-5.068484
2024-02-27,-4.441185,-4.986557,-5.111448
2024-02-28,-4.875928,-4.872557,-5.067009
2024-02-29,-4.670717,-4.501503,-5.035077
2024-03-01,-4.762197,-4.839406,-5.044998
2024-03-04,-4.525218,-4.738318,-4.617541
2024-03-05,-4.650248,-4.819620,-4.745950
2024-03-06,-4.533796,-4.356738,-4.311660
2024-03-07,-4.535580,-4.575285,-4.831980
2024-03-08,-4.247900,-4.312573,-4.558517
2024-03-11,-4.604093,-4.576984,-4.916797
2024-03-12,-4.303814,-4.416195,-4.655973
2024-03-13,-4.819543,-4.772890,-5.047014
2024-03-14,-4.473920,-4.212693,-4.506353
2024-03-15,-4.681642,-4.363801,-4.841234
2024-03-18,-4.408464,-4.602172,-5.139065
2024-03-19,-4.717772,-4.767350,-5.116374
2024-03-20,-4.676439,-4.541853,-4.667710
2024-03-21,-4.284583,-4.732989,-4.889679
2024-03-22,-4.631412,-4.745011,-5.026210
2024-03-25,-4.809462,-4.635954,-4.869935
2024-03-26,-5.032013,-4.755563,-5.124500
2024-03-27,-4.634650,-4.817043,-5.081047
2024-03-28,-4.954622,-4.684917,-4.978550
2024-04-01,-5.236860,-4.450553,-4.824813
2024-04-02,-5.057593,-4.865445,-5.071615
2024-04-03,-4.743579,-4.568944,-5.002873
2024-04-04,-4.668432,-4.501644,-4.741095
2024-04-05,-5.037232,-4.283385,-4.687530
2024-04-08,-5.291184,-4.833540,-5.067240
2024-04-09,-4.469718,-4.417683,-4.564140
2024-04-10,-4.552451,-4.312792,-4.513834
2024-04-11,-4.528435,-4.633031,-4.572116
2024-04-12,-4.262087,-4.606511,-3.935005
2024-04-15,-4.187808,-4.325816,-4.197342
2024-04-16,-4.091516,-4.291482,-4.193759
2024-04-17,-4.550184,-4.364176,-4.517758
2024-04-18,-4.720628,-4.317021,-4.459313
2024-04-19,-4.691420,-4.136329,-4.555872
2024-04-22,-4.691265,-4.461535,-4.796920
2024-04-23,-4.699454,-4.449049,-4.928366
2024-04-24,-4.461533,-4.395710,-4.790930
2024-04-25,-4.512664,-3.977044,-4.753699
2024-04-26,-4.740854,-4.370219,-4.928586
2024-04-29,-4.405924,-4.132568,-4.984686
2024-04-30,-4.148359,-3.870681,-4.785194
2024-05-01,-4.288056,-3.530220,-4.410231
2024-05-02,-4.532525,-3.983285,-4.684955
2024-05-03,-4.253337,-4.446041,-4.801033
2024-05-06,-4.460819,-4.814161,-4.973595
2024-05-07,-4.462301,-4.744967,-5.207181
2024-05-08,-5.093011,-4.908917,-4.818302
2024-05-09,-4.966842,-4.489622,-5.135455
2024-05-10,-5.004870,-4.778514,-5.149480
2024-05-13,-4.946928,-4.880576,-5.119162
2024-05-14,-4.803694,-4.653070,-4.961963
2024-05-15,-5.023944,-4.048862,-4.995034
2024-05-16,-5.083744,-4.433769,-4.751100
2024-05-17,-5.409401,-4.823446,-5.090873
2024-05-20,-5.042344,-4.916274,-4.080429
2024-05-21,-5.314669,-4.517305,-4.768692
2024-05-22,-4.961732,-4.641670,-4.642435
2024-05-23,-4.587664,-4.434859,-4.704313
2024-05-24,-4.908544,-4.797737,-5.108312
2024-05-28,-4.427544,-4.442723,-5.149632
2024-05-29,-4.741930,-4.687915,-4.963082
2024-05-30,-4.789593,-4.762179,-4.811179
2024-05-31,-4.741542,-4.331854,-4.686791
2024-06-03,-4.627258,-4.354182,-4.598661
2024-06-04,-4.771967,-4.361884,-4.673968
2024-06-05,-4.763652,-4.620056,-4.861426
2024-06-06,-4.809162,-4.670630,-4.957494
2024-06-07,-4.801703,-4.508630,-4.743396
2024-06-10,-3.877664,-4.686821,-4.818974
2024-06-11,-3.991350,-4.463332,-4.855986
2024-06-12,-3.725234,-4.296914,-4.537368
2024-06-13,-4.121991,-4.383769,-4.752283
2024-06-14,-4.285418,-4.762449,-4.724148
2024-06-17,-4.123458,-4.494514,-4.670858
2024-06-18,-4.130674,-4.500619,-4.665990
2024-06-20,-4.138365,-4.241385,-4.672201
2024-06-21,-4.171661,-4.337251,-4.592666
2024-06-24,-4.055467,-4.152931,-4.792138
2024-06-25,-4.626315,-4.577177,-4.791513
2024-06-26,-4.333211,-4.094244,-5.019108
2024-06-27,-4.471078,-4.077474,-4.960773
2024-06-28,-4.253159,-4.076915,-4.686139
2024-07-01,-4.205147,-4.100138,-4.491673
2024-07-02,-4.434701,-4.399346,-5.011258
2024-07-03,-4.767712,-4.651203,-4.831652
2024-07-05,-4.717684,-4.714051,-4.950813
2024-07-08,-4.316839,-4.569139,-5.098049
2024-07-09,-4.640904,-4.887306,-4.680224
2024-07-10,-4.577443,-4.726445,-4.674750
2024-07-11,-4.010659,-4.018246,-4.754941
2024-07-12,-4.492156,-4.485268,-4.020219
2024-07-15,-4.377779,-4.193595,-4.035649
2024-07-16,-4.561966,-4.195503,-4.361882
2024-07-17,-4.285811,-4.226107,-4.362528
2024-07-18,-3.830298,-3.821019,-4.064161
2024-07-19,-4.129524,-4.189312,-4.470426
2024-07-22,-4.441402,-4.386696,-4.572289
2024-07-23,-4.670671,-4.091091,-4.626391
2024-07-24,-4.268438,-4.333481,-4.484427
2024-07-25,-4.083364,-3.940615,-4.573106
2024-07-26,-4.233706,-4.117912,-4.497897
2024-07-29,-4.531410,-4.496263,-4.721461
2024-07-30,-4.373846,-4.157181,-4.500850
2024-07-31,-4.285963,-4.035589,-4.319093
2024-08-01,-4.117231,-3.976698,-4.389010
2024-08-02,-3.678567,-3.355740,-3.976956
2024-08-05,-3.088816,-3.280448,-4.053774
2024-08-06,-3.695441,-3.834624,-4.207522
2024-08-07,-3.959724,-3.994995,-4.273267
2024-08-08,-4.128122,-4.095015,-4.415950
2024-08-09,-4.320860,-4.142411,-4.457404
2024-08-12,-4.286683,-4.129904,-4.500076
2024-08-13,-4.726564,-4.356949,-4.835236
2024-08-14,-4.487581,-4.297386,-4.772004
2024-08-15,-4.824345,-4.249469,-4.617197
2024-08-16,-4.951983,-4.817848,-4.895114
2024-08-19,-4.606283,-4.488307,-5.071132
2024-08-20,-4.819649,-4.576123,-5.061032
2024-08-21,-4.555878,-4.426348,-4.643730
2024-08-22,-4.522364,-4.425506,-4.804614
2024-08-23,-4.520431,-4.303563,-4.483001
2024-08-26,-4.578525,-4.549500,-4.813166
2024-08-27,-4.828650,-4.557294,-5.050936
2024-08-28,-4.509893,-4.465576,-4.681432
2024-08-29,-4.349948,-4.208886,-4.647457
2024-08-30,-4.792865,-4.422604,-4.639025
2024-09-03,-4.437262,-4.295549,-4.493197
2024-09-04,-4.344566,-4.437938,-4.758175
2024-09-05,-4.395767,-4.002571,-4.469980
2024-09-06,-4.175097,-4.193505,-4.349102
2024-09-09,-3.901699,-4.337659,-4.492814
2024-09-10,-4.280274,-4.190600,-3.399971
2024-09-11,-4.331984,-4.242509,-4.274931
2024-09-12,-4.450708,-4.346327,-4.197000
2024-09-13,-4.763815,-4.608272,-4.435237
2024-09-16,-4.385428,-4.388920,-4.701954
2024-09-17,-4.625543,-4.444881,-4.602726
2024-09-18,-4.175750,-4.119565,-4.114401
2024-09-19,-4.644130,-4.573759,-4.389086
2024-09-20,-3.933803,-4.435985,-4.610500
2024-09-23,-4.480039,-4.471300,-4.899276
2024-09-24,-4.771255,-4.472916,-4.635163
2024-09-25,-4.696997,-4.847250,-4.807889
2024-09-26,-4.678436,-4.492577,-4.421145
2024-09-27,-4.788952,-4.664988,-4.738818
2024-09-30,-4.761836,-4.331602,-4.438618
2024-10-01,-4.661235,-4.485277,-4.485701
2024-10-02,-4.517095,-4.415138,-4.480460
2024-10-03,-4.589601,-4.329444,-4.700809
2024-10-04,-4.562781,-4.305141,-4.610741
2024-10-07,-4.753519,-4.553281,-4.768206
2024-10-08,-4.794709,-4.652576,-4.548775
2024-10-09,-4.695302,-4.670672,-4.744234
2024-10-10,-4.961464,-4.548998,-4.851152
2024-10-11,-4.863524,-4.502619,-4.109097
2024-10-14,-4.875987,-4.794792,-4.681571
2024-10-15,-4.401023,-4.423086,-4.498575
2024-10-16,-4.889968,-4.598724,-4.668120
2024-10-17,-4.720330,-4.545335,-4.631986
2024-10-18,-4.795289,-4.483359,-4.961333
2024-10-21,-4.937796,-4.620274,-4.862037
2024-10-22,-4.970027,-4.492241,-4.282023
2024-10-23,-4.237475,-4.349382,-4.836456
2024-10-24,-4.712896,-4.363830,-4.725140
2024-10-25,-4.816084,-4.480268,-4.758830
2024-10-28,-4.827303,-4.846882,-4.910144
2024-10-29,-4.733473,-4.620285,-4.824377
2024-10-30,-4.805364,-4.420483,-4.687783
2024-10-31,-4.399324,-4.201938,-4.625890
2024-11-01,-4.320860,-4.191847,-4.596409
2024-11-04,-4.630318,-4.591714,-4.593006
2024-11-05,-4.698644,-4.704376,-4.839021
2024-11-06,-4.546918,-4.008935,-3.962682
2024-11-07,-4.691340,-4.385851,-4.222000
2024-11-08,-4.901009,-4.759481,-4.287819
