origin,h1,h2,h3,h4,h5,a1,a2,a3,a4,a5
2022-08-23,-4.631679,-4.629489,-4.617955,-4.610220,-4.611020,-4.680203,-4.526724,-3.855291,-4.575471,-4.232865
2022-08-24,-4.654871,-4.639313,-4.629867,-4.632281,-4.627855,-4.526724,-3.855291,-4.575471,-4.232865,-4.222818
2022-08-25,-4.573560,-4.573884,-4.580903,-4.572543,-4.574421,-3.855291,-4.575471,-4.232865,-4.222818,-4.168926
2022-08-26,-4.205332,-4.267114,-4.284561,-4.264397,-4.299274,-4.575471,-4.232865,-4.222818,-4.168926,-4.138107
2022-08-29,-4.457036,-4.446263,-4.412800,-4.459036,-4.463564,-4.232865,-4.222818,-4.168926,-4.138107,-4.062976
2022-08-30,-4.331238,-4.314867,-4.369157,-4.366805,-4.383922,-4.222818,-4.168926,-4.138107,-4.062976,-4.371709
2022-08-31,-4.259235,-4.321792,-4.323336,-4.337125,-4.353781,-4.168926,-4.138107,-4.062976,-4.371709,-4.075060
2022-09-01,-4.275453,-4.283882,-4.300916,-4.314801,-4.336814,-4.138107,-4.062976,-4.371709,-4.075060,-4.504747
2022-09-02,-4.213408,-4.240914,-4.259734,-4.277532,-4.300255,-4.062976,-4.371709,-4.075060,-4.504747,-4.514873
2022-09-06,-4.163726,-4.194015,-4.217218,-4.235324,-4.261884,-4.371709,-4.075060,-4.504747,-4.514873,-4.279421
2022-09-07,-4.300733,-4.308078,-4.318712,-4.351655,-4.363591,-4.075060,-4.504747,-4.514873,-4.279421,-4.110312
2022-09-08,-4.192283,-4.220123,-4.261174,-4.266185,-4.290640,-4.504747,-4.514873,-4.279421,-4.110312,-4.088255
2022-09-09,-4.380452,-4.397679,-4.391464,-4.425507,-4.430349,-4.514873,-4.279421,-4.110312,-4.088255,-4.143678
2022-09-12,-4.466652,-4.450188,-4.479402,-4.488369,-4.491530,-4.279421,-4.110312,-4.088255,-4.143678,-4.381878
2022-09-13,-4.354118,-4.397607,-4.413301,-4.410716,-4.423777,-4.110312,-4.088255,-4.143678,-4.381878,-4.417866
2022-09-14,-4.272508,-4.306790,-4.312965,-4.318544,-4.342526,-4.088255,-4.143678,-4.381878,-4.417866,-3.643572
2022-09-15,-4.212248,-4.232471,-4.244670,-4.262997,-4.289319,-4.143678,-4.381878,-4.417866,-3.643572,-3.939810
2022-09-16,-4.197287,-4.214714,-4.235505,-4.259723,-4.282919,-4.381878,-4.417866,-3.643572,-3.939810,-4.178100
2022-09-19,-4.309429,-4.316146,-4.333733,-4.362594,-4.373433,-4.417866,-3.643572,-3.939810,-4.178100,-3.916887
2022-09-20,-4.371787,-4.381105,-4.406070,-4.420237,-4.427816,-3.643572,-3.939810,-4.178100,-3.916887,-4.036758
2022-09-21,-4.007451,-4.087937,-4.128268,-4.113499,-4.158211,-3.939810,-4.178100,-3.916887,-4.036758,-4.016226
2022-09-22,-4.053230,-4.098718,-4.086379,-4.129016,-4.164657,-4.178100,-3.916887,-4.036758,-4.016226,-4.054667
2022-09-23,-4.162790,-4.140931,-4.179081,-4.218554,-4.241905,-3.916887,-4.036758,-4.016226,-4.054667,-4.173138
2022-09-26,-4.012383,-4.068655,-4.114300,-4.129187,-4.159934,-4.036758,-4.016226,-4.054667,-4.173138,-4.184053
2022-09-27,-4.081087,-4.124889,-4.139039,-4.170501,-4.197725,-4.016226,-4.054667,-4.173138,-4.184053,-4.181608
2022-09-28,-4.091810,-4.110860,-4.144288,-4.169603,-4.197982,-4.054667,-4.173138,-4.184053,-4.181608,-4.147722
2022-09-29,-4.091917,-4.128151,-4.154592,-4.181878,-4.207669,-4.173138,-4.184053,-4.181608,-4.147722,-4.214205
2022-09-30,-4.169574,-4.189878,-4.214704,-4.242884,-4.263115,-4.184053,-4.181608,-4.147722,-4.214205,-4.380239
2022-10-03,-4.197262,-4.220995,-4.248736,-4.269393,-4.288361,-4.181608,-4.147722,-4.214205,-4.380239,-4.227888
2022-10-04,-4.213011,-4.241935,-4.263066,-4.281573,-4.300669,-4.147722,-4.214205,-4.380239,-4.227888,-4.027292
2022-10-05,-4.208637,-4.234702,-4.255187,-4.272362,-4.293466,-4.214205,-4.380239,-4.227888,-4.027292,-4.126172
2022-10-06,-4.237541,-4.257605,-4.274613,-4.295880,-4.313996,-4.380239,-4.227888,-4.027292,-4.126172,-3.575165
2022-10-07,-4.330382,-4.336607,-4.353551,-4.375864,-4.385599,-4.227888,-4.027292,-4.126172,-3.575165,-3.310003
2022-10-10,-4.284334,-4.309024,-4.334441,-4.341162,-4.357200,-4.027292,-4.126172,-3.575165,-3.310003,-3.970097
2022-10-11,-4.177931,-4.222770,-4.237277,-4.245756,-4.272465,-4.126172,-3.575165,-3.310003,-3.970097,-3.870767
2022-10-12,-4.196373,-4.214790,-4.224837,-4.250024,-4.273642,-3.575165,-3.310003,-3.970097,-3.870767,-4.337105
2022-10-13,-3.897972,-3.954957,-3.998960,-4.004310,-4.053596,-3.310003,-3.970097,-3.870767,-4.337105,-4.111924
2022-10-14,-3.655091,-3.743521,-3.766680,-3.798675,-3.863178,-3.970097,-3.870767,-4.337105,-4.111924,-3.831574
2022-10-17,-3.904175,-3.903532,-3.925986,-3.999753,-4.034377,-3.870767,-4.337105,-4.111924,-3.831574,-4.315725
2022-10-18,-3.886494,-3.911472,-3.986251,-4.019893,-4.054062,-4.337105,-4.111924,-3.831574,-4.315725,-4.397478
2022-10-19,-4.141286,-4.182016,-4.202009,-4.249430,-4.260564,-4.111924,-3.831574,-4.315725,-4.397478,-4.347598
2022-10-20,-4.167042,-4.189254,-4.237563,-4.247834,-4.269304,-3.831574,-4.315725,-4.397478,-4.347598,-4.394923
2022-10-21,-4.018164,-4.091821,-4.112253,-4.123857,-4.159629,-4.315725,-4.397478,-4.347598,-4.394923,-4.540288
2022-10-24,-4.243579,-4.241527,-4.244118,-4.288641,-4.304109,-4.397478,-4.347598,-4.394923,-4.540288,-4.300798
2022-10-25,-4.320017,-4.310979,-4.350840,-4.370834,-4.379083,-4.347598,-4.394923,-4.540288,-4.300798,-4.420766
2022-10-26,-4.325639,-4.362071,-4.380539,-4.389374,-4.398305,-4.394923,-4.540288,-4.300798,-4.420766,-3.784245
2022-10-27,-4.397592,-4.410989,-4.417648,-4.428461,-4.436686,-4.540288,-4.300798,-4.420766,-3.784245,-4.024457
2022-10-28,-4.484146,-4.480362,-4.486694,-4.498796,-4.500093,-4.300798,-4.420766,-3.784245,-4.024457,-4.273557
2022-10-31,-4.386364,-4.406113,-4.423974,-4.420288,-4.432029,-4.420766,-3.784245,-4.024457,-4.273557,-4.649318
2022-11-01,-4.423750,-4.439094,-4.434328,-4.447003,-4.454376,-3.784245,-4.024457,-4.273557,-4.649318,-4.397931
2022-11-02,-4.111234,-4.153268,-4.186028,-4.176023,-4.213627,-4.024457,-4.273557,-4.649318,-4.397931,-4.371237
2022-11-03,-4.108780,-4.147890,-4.140611,-4.175856,-4.204774,-4.273557,-4.649318,-4.397931,-4.371237,-4.466458
2022-11-04,-4.232367,-4.213029,-4.243100,-4.276495,-4.292979,-4.649318,-4.397931,-4.371237,-4.466458,-4.335041
2022-11-07,-4.426790,-4.426347,-4.446647,-4.474462,-4.469762,-4.397931,-4.371237,-4.466458,-4.335041,-4.560418
2022-11-08,-4.411552,-4.433964,-4.462685,-4.457201,-4.462907,-4.371237,-4.466458,-4.335041,-4.560418,-4.177600
2022-11-09,-4.413296,-4.444967,-4.440748,-4.445359,-4.454151,-4.466458,-4.335041,-4.560418,-4.177600,-4.631625
2022-11-10,-4.472222,-4.464113,-4.467054,-4.477291,-4.482894,-4.335041,-4.560418,-4.177600,-4.631625,-4.634741
2022-11-11,-4.393784,-4.406764,-4.421309,-4.423184,-4.433853,-4.560418,-4.177600,-4.631625,-4.634741,-4.532958
2022-11-14,-4.492193,-4.494544,-4.491186,-4.506382,-4.506897,-4.177600,-4.631625,-4.634741,-4.532958,-4.875118
2022-11-15,-4.333259,-4.352924,-4.378000,-4.369966,-4.387833,-4.631625,-4.634741,-4.532958,-4.875118,-4.962302
2022-11-16,-4.505889,-4.509131,-4.491726,-4.517700,-4.515525,-4.634741,-4.532958,-4.875118,-4.962302,-4.972600
2022-11-17,-4.575190,-4.548356,-4.570284,-4.571609,-4.567666,-4.532958,-4.875118,-4.962302,-4.972600,-5.313926
2022-11-18,-4.526704,-4.551723,-4.554375,-4.549284,-4.548817,-4.875118,-4.962302,-4.972600,-5.313926,-4.854696
2022-11-21,-4.730346,-4.707501,-4.691467,-4.700468,-4.685502,-4.962302,-4.972600,-5.313926,-4.854696,-4.918174
2022-11-22,-4.826419,-4.793411,-4.795126,-4.786463,-4.765539,-4.972600,-5.313926,-4.854696,-4.918174,-4.215704
2022-11-23,-4.868354,-4.859372,-4.846118,-4.829166,-4.806762,-5.313926,-4.854696,-4.918174,-4.215704,-4.369818
2022-11-25,-5.087806,-5.041944,-5.010998,-5.000703,-4.962861,-4.854696,-4.918174,-4.215704,-4.369818,-4.580299
2022-11-28,-4.922021,-4.905662,-4.901286,-4.857339,-4.839157,-4.918174,-4.215704,-4.369818,-4.580299,-4.513352
2022-11-29,-4.903693,-4.899586,-4.855768,-4.837494,-4.818473,-4.215704,-4.369818,-4.580299,-4.513352,-4.132873
2022-11-30,-4.547474,-4.551774,-4.556468,-4.520995,-4.536467,-4.369818,-4.580299,-4.513352,-4.132873,-4.330270
2022-12-01,-4.460849,-4.477968,-4.448426,-4.459650,-4.470513,-4.580299,-4.513352,-4.132873,-4.330270,-4.604509
2022-12-02,-4.539103,-4.501206,-4.508443,-4.522162,-4.523043,-4.513352,-4.132873,-4.330270,-4.604509,-4.864856
2022-12-05,-4.488027,-4.497065,-4.511643,-4.511908,-4.513010,-4.132873,-4.330270,-4.604509,-4.864856,-4.673712
2022-12-06,-4.315297,-4.354716,-4.366837,-4.359446,-4.379214,-4.330270,-4.604509,-4.864856,-4.673712,-4.120020
2022-12-07,-4.362378,-4.373453,-4.365562,-4.385688,-4.398703,-4.604509,-4.864856,-4.673712,-4.120020,-4.088423
2022-12-08,-4.497375,-4.472549,-4.484591,-4.503397,-4.502487,-4.864856,-4.673712,-4.120020,-4.088423,-4.296929
2022-12-09,-4.660625,-4.646966,-4.653503,-4.661381,-4.645414,-4.673712,-4.120020,-4.088423,-4.296929,-4.469618
2022-12-12,-4.653664,-4.659286,-4.666727,-4.651073,-4.642950,-4.120020,-4.088423,-4.296929,-4.469618,-4.359864
2022-12-13,-4.386168,-4.430932,-4.433093,-4.412210,-4.431937,-4.088423,-4.296929,-4.469618,-4.359864,-4.586896
2022-12-14,-4.278546,-4.301533,-4.290589,-4.303196,-4.328318,-4.296929,-4.469618,-4.359864,-4.586896,-4.720639
2022-12-15,-4.310941,-4.298711,-4.310705,-4.336267,-4.351771,-4.469618,-4.359864,-4.586896,-4.720639,-4.630609
