origin,h1,h2,h3,h4,h5,a1,a2,a3,a4,a5
2022-08-05,-4.242122,-4.223182,-4.253149,-4.243346,-4.267952,-4.497598,-4.627126,-4.310381,-4.418162,-4.744001
2022-08-08,-4.362626,-4.383261,-4.365925,-4.395334,-4.367566,-4.627126,-4.310381,-4.418162,-4.744001,-4.710312
2022-08-09,-4.515486,-4.499589,-4.508297,-4.491588,-4.472102,-4.310381,-4.418162,-4.744001,-4.710312,-4.453806
2022-08-10,-4.381218,-4.399470,-4.395237,-4.371967,-4.397099,-4.418162,-4.744001,-4.710312,-4.453806,-4.649626
2022-08-11,-4.419414,-4.415513,-4.391118,-4.416764,-4.413701,-4.744001,-4.710312,-4.453806,-4.649626,-4.900540
2022-08-12,-4.593228,-4.563429,-4.574775,-4.578063,-4.556005,-4.710312,-4.453806,-4.649626,-4.900540,-4.791577
2022-08-15,-4.626891,-4.634051,-4.629526,-4.608342,-4.615629,-4.453806,-4.649626,-4.900540,-4.791577,-4.633127
2022-08-16,-4.540396,-4.538782,-4.526578,-4.533047,-4.556855,-4.649626,-4.900540,-4.791577,-4.633127,-4.564232
2022-08-17,-4.599101,-4.583988,-4.588027,-4.611386,-4.606480,-4.900540,-4.791577,-4.633127,-4.564232,-4.680203
2022-08-18,-4.740123,-4.735499,-4.737451,-4.731567,-4.718544,-4.791577,-4.633127,-4.564232,-4.680203,-4.526724
2022-08-19,-4.761377,-4.760320,-4.750988,-4.736813,-4.748968,-4.633127,-4.564232,-4.680203,-4.526724,-3.855291
2022-08-22,-4.696182,-4.691866,-4.683404,-4.699252,-4.717489,-4.564232,-4.680203,-4.526724,-3.855291,-4.575471
2022-08-23,-4.620911,-4.616426,-4.637377,-4.657236,-4.660597,-4.680203,-4.526724,-3.855291,-4.575471,-4.232865
2022-08-24,-4.652263,-4.671735,-4.689549,-4.692425,-4.685332,-4.526724,-3.855291,-4.575471,-4.232865,-4.222818
2022-08-25,-4.600338,-4.621257,-4.632468,-4.626272,-4.631192,-3.855291,-4.575471,-4.232865,-4.222818,-4.168926
2022-08-26,-4.199656,-4.237045,-4.297529,-4.287752,-4.324371,-4.575471,-4.232865,-4.222818,-4.168926,-4.138107
2022-08-29,-4.444088,-4.487371,-4.471260,-4.513480,-4.464377,-4.232865,-4.222818,-4.168926,-4.138107,-4.062976
2022-08-30,-4.387407,-4.374485,-4.436743,-4.377340,-4.386408,-4.222818,-4.168926,-4.138107,-4.062976,-4.371709
2022-08-31,-4.287141,-4.350918,-4.302088,-4.309016,-4.316113,-4.168926,-4.138107,-4.062976,-4.371709,-4.075060
2022-09-01,-4.288828,-4.241594,-4.254311,-4.260117,-4.258750,-4.138107,-4.062976,-4.371709,-4.075060,-4.504747
2022-09-02,-4.165822,-4.184171,-4.201469,-4.195776,-4.196859,-4.062976,-4.371709,-4.075060,-4.504747,-4.514873
2022-09-06,-4.131554,-4.153003,-4.156140,-4.156091,-4.161014,-4.371709,-4.075060,-4.504747,-4.514873,-4.279421
2022-09-07,-4.278495,-4.277735,-4.264511,-4.272740,-4.250310,-4.075060,-4.504747,-4.514873,-4.279421,-4.110312
2022-09-08,-4.171095,-4.168126,-4.193903,-4.169404,-4.189783,-4.504747,-4.514873,-4.279421,-4.110312,-4.088255
2022-09-09,-4.353694,-4.371184,-4.334577,-4.358063,-4.333639,-4.514873,-4.279421,-4.110312,-4.088255,-4.143678
2022-09-12,-4.455564,-4.417597,-4.428707,-4.410221,-4.407313,-4.279421,-4.110312,-4.088255,-4.143678,-4.381878
2022-09-13,-4.314539,-4.336162,-4.327059,-4.320364,-4.341374,-4.110312,-4.088255,-4.143678,-4.381878,-4.417866
2022-09-14,-4.226766,-4.221322,-4.227728,-4.245528,-4.255962,-4.088255,-4.143678,-4.381878,-4.417866,-3.643572
2022-09-15,-4.151663,-4.163944,-4.192059,-4.199494,-4.195343,-4.143678,-4.381878,-4.417866,-3.643572,-3.939810
2022-09-16,-4.159945,-4.188329,-4.196432,-4.192108,-4.184889,-4.381878,-4.417866,-3.643572,-3.939810,-4.178100
2022-09-19,-4.307353,-4.313292,-4.295465,-4.291518,-4.274275,-4.417866,-3.643572,-3.939810,-4.178100,-3.916887
2022-09-20,-4.375561,-4.356224,-4.345347,-4.330141,-4.330414,-3.643572,-3.939810,-4.178100,-3.916887,-4.036758
2022-09-21,-3.991796,-4.038418,-4.109953,-4.100663,-4.146316,-3.939810,-4.178100,-3.916887,-4.036758,-4.016226
2022-09-22,-4.017388,-4.089866,-4.084441,-4.128449,-4.111384,-4.178100,-3.916887,-4.036758,-4.016226,-4.054667
2022-09-23,-4.158085,-4.142851,-4.180366,-4.163621,-4.144242,-3.916887,-4.036758,-4.016226,-4.054667,-4.173138
2022-09-26,-4.054183,-4.093170,-4.086995,-4.086425,-4.115056,-4.036758,-4.016226,-4.054667,-4.173138,-4.184053
2022-09-27,-4.086825,-4.081135,-4.081398,-4.110092,-4.103888,-4.016226,-4.054667,-4.173138,-4.184053,-4.181608
2022-09-28,-4.057556,-4.062146,-4.092855,-4.087260,-4.101985,-4.054667,-4.173138,-4.184053,-4.181608,-4.147722
2022-09-29,-4.061111,-4.091951,-4.086556,-4.101245,-4.105690,-4.173138,-4.184053,-4.181608,-4.147722,-4.214205
2022-09-30,-4.136220,-4.125258,-4.134637,-4.138574,-4.137790,-4.184053,-4.181608,-4.147722,-4.214205,-4.380239
2022-10-03,-4.144650,-4.151776,-4.153151,-4.152495,-4.157416,-4.181608,-4.147722,-4.214205,-4.380239,-4.227888
2022-10-04,-4.167586,-4.167341,-4.164465,-4.169558,-4.171073,-4.147722,-4.214205,-4.380239,-4.227888,-4.027292
2022-10-05,-4.158897,-4.156927,-4.163163,-4.164596,-4.167727,-4.214205,-4.380239,-4.227888,-4.027292,-4.126172
2022-10-06,-4.180576,-4.184843,-4.183050,-4.186690,-4.181761,-4.380239,-4.227888,-4.027292,-4.126172,-3.575165
2022-10-07,-4.276194,-4.270376,-4.263745,-4.261065,-4.249526,-4.227888,-4.027292,-4.126172,-3.575165,-3.310003
2022-10-10,-4.247571,-4.242406,-4.242873,-4.230585,-4.240709,-4.027292,-4.126172,-3.575165,-3.310003,-3.970097
2022-10-11,-4.146081,-4.154058,-4.158378,-4.165291,-4.172892,-4.126172,-3.575165,-3.310003,-3.970097,-3.870767
2022-10-12,-4.146009,-4.150980,-4.158983,-4.166396,-4.156790,-3.575165,-3.310003,-3.970097,-3.870767,-4.337105
2022-10-13,-3.975357,-4.024021,-4.079157,-4.061383,-4.102500,-3.310003,-3.970097,-3.870767,-4.337105,-4.111924
2022-10-14,-3.893389,-3.946819,-3.987920,-4.010637,-4.034439,-3.970097,-3.870767,-4.337105,-4.111924,-3.831574
2022-10-17,-3.962172,-4.004285,-4.028008,-4.051328,-4.032197,-3.870767,-4.337105,-4.111924,-3.831574,-4.315725
2022-10-18,-3.982828,-4.011142,-4.036847,-4.018078,-4.077273,-4.337105,-4.111924,-3.831574,-4.315725,-4.397478
2022-10-19,-4.139780,-4.161650,-4.129155,-4.187291,-4.145813,-4.111924,-3.831574,-4.315725,-4.397478,-4.347598
2022-10-20,-4.150170,-4.120190,-4.179018,-4.138021,-4.168831,-3.831574,-4.315725,-4.397478,-4.347598,-4.394923
2022-10-21,-4.005661,-4.083416,-4.065536,-4.089976,-4.103842,-4.315725,-4.397478,-4.347598,-4.394923,-4.540288
2022-10-24,-4.206100,-4.178276,-4.196632,-4.209384,-4.173463,-4.397478,-4.347598,-4.394923,-4.540288,-4.300798
2022-10-25,-4.260544,-4.272258,-4.275811,-4.242508,-4.249262,-4.347598,-4.394923,-4.540288,-4.300798,-4.420766
2022-10-26,-4.304989,-4.303504,-4.267729,-4.275062,-4.270936,-4.394923,-4.540288,-4.300798,-4.420766,-3.784245
2022-10-27,-4.344477,-4.309265,-4.312598,-4.310659,-4.300605,-4.540288,-4.300798,-4.420766,-3.784245,-4.024457
2022-10-28,-4.401503,-4.402699,-4.394827,-4.392122,-4.376784,-4.300798,-4.420766,-3.784245,-4.024457,-4.273557
2022-10-31,-4.355576,-4.346467,-4.350309,-4.330540,-4.336481,-4.420766,-3.784245,-4.024457,-4.273557,-4.649318
2022-11-01,-4.377640,-4.382787,-4.360290,-4.368474,-4.349209,-3.784245,-4.024457,-4.273557,-4.649318,-4.397931
2022-11-02,-4.134703,-4.138192,-4.195807,-4.163536,-4.188198,-4.024457,-4.273557,-4.649318,-4.397931,-4.371237
2022-11-03,-4.102792,-4.157458,-4.134642,-4.154519,-4.128336,-4.273557,-4.649318,-4.397931,-4.371237,-4.466458
2022-11-04,-4.219579,-4.192721,-4.206699,-4.180744,-4.178655,-4.649318,-4.397931,-4.371237,-4.466458,-4.335041
2022-11-07,-4.381353,-4.400728,-4.352773,-4.355919,-4.334842,-4.397931,-4.371237,-4.466458,-4.335041,-4.560418
2022-11-08,-4.408395,-4.360675,-4.362443,-4.342080,-4.357204,-4.371237,-4.466458,-4.335041,-4.560418,-4.177600
2022-11-09,-4.343025,-4.346166,-4.326350,-4.340327,-4.329390,-4.466458,-4.335041,-4.560418,-4.177600,-4.631625
2022-11-10,-4.399861,-4.383698,-4.392626,-4.387044,-4.370987,-4.335041,-4.560418,-4.177600,-4.631625,-4.634741
2022-11-11,-4.352442,-4.361046,-4.359224,-4.340287,-4.338860,-4.560418,-4.177600,-4.631625,-4.634741,-4.532958
2022-11-14,-4.461764,-4.467913,-4.440259,-4.445679,-4.425781,-4.177600,-4.631625,-4.634741,-4.532958,-4.875118
2022-11-15,-4.333002,-4.303246,-4.329580,-4.296829,-4.311519,-4.631625,-4.634741,-4.532958,-4.875118,-4.962302
2022-11-16,-4.446358,-4.476200,-4.436386,-4.458444,-4.423164,-4.634741,-4.532958,-4.875118,-4.962302,-4.972600
2022-11-17,-4.559752,-4.528688,-4.534645,-4.513409,-4.513317,-4.532958,-4.875118,-4.962302,-4.972600,-5.313926
2022-11-18,-4.515244,-4.521677,-4.500927,-4.500232,-4.504685,-4.875118,-4.962302,-4.972600,-5.313926,-4.854696
2022-11-21,-4.674191,-4.674024,-4.654198,-4.672596,-4.663401,-4.962302,-4.972600,-5.313926,-4.854696,-4.918174
2022-11-22,-4.796092,-4.771302,-4.772120,-4.773321,-4.779566,-4.972600,-5.313926,-4.854696,-4.918174,-4.215704
2022-11-23,-4.834815,-4.835942,-4.829454,-4.833884,-4.849346,-5.313926,-4.854696,-4.918174,-4.215704,-4.369818
2022-11-25,-4.982929,-4.968022,-4.938469,-4.949361,-4.956323,-4.854696,-4.918174,-4.215704,-4.369818,-4.580299
2022-11-28,-4.915709,-4.883131,-4.891337,-4.906816,-4.910793,-4.918174,-4.215704,-4.369818,-4.580299,-4.513352
2022-11-29,-4.884099,-4.892141,-4.907590,-4.911355,-4.914570,-4.215704,-4.369818,-4.580299,-4.513352,-4.132873
2022-11-30,-4.581522,-4.576988,-4.632564,-4.631553,-4.645535,-4.369818,-4.580299,-4.513352,-4.132873,-4.330270
2022-12-01,-4.460865,-4.528047,-4.529739,-4.544421,-4.527597,-4.580299,-4.513352,-4.132873,-4.330270,-4.604509
2022-12-02,-4.587798,-4.590854,-4.600034,-4.587570,-4.561788,-4.513352,-4.132873,-4.330270,-4.604509,-4.864856
2022-12-05,-4.550407,-4.559289,-4.550607,-4.524906,-4.529354,-4.132873,-4.330270,-4.604509,-4.864856,-4.673712
2022-12-06,-4.331456,-4.313421,-4.316251,-4.311206,-4.324574,-4.330270,-4.604509,-4.864856,-4.673712,-4.120020
2022-12-07,-4.312798,-4.315632,-4.310623,-4.323964,-4.301972,-4.604509,-4.864856,-4.673712,-4.120020,-4.088423
2022-12-08,-4.467949,-4.467984,-4.467558,-4.454614,-4.434942,-4.864856,-4.673712,-4.120020,-4.088423,-4.296929
