date,actual,rw,ar,har,arfima,fnn,lstm,nar
2024-04-24,-4.790930,-4.928366,-4.771366,-4.775064,-4.786277,-4.643364,-4.809765,-4.744971
2024-04-25,-4.753699,-4.790930,-4.749551,-4.729083,-4.751353,-4.645867,-4.771993,-4.708226
2024-04-26,-4.928586,-4.753699,-4.747517,-4.731957,-4.735192,-4.644460,-4.739108,-4.731262
2024-04-29,-4.984686,-4.928586,-4.841266,-4.835238,-4.822421,-4.634617,-4.795346,-4.815880
2024-04-30,-4.785194,-4.984686,-4.878129,-4.872215,-4.872887,-4.634149,-4.849952,-4.870249
2024-05-01,-4.410231,-4.785194,-4.789784,-4.771932,-4.792295,-4.644571,-4.793146,-4.808011
2024-05-02,-4.684955,-4.410231,-4.587826,-4.574782,-4.592900,-4.666378,-4.583329,-4.601982
2024-05-03,-4.801033,-4.684955,-4.666598,-4.691762,-4.680629,-4.646719,-4.618184,-4.686884
2024-05-06,-4.973595,-4.801033,-4.718253,-4.734211,-4.746884,-4.648757,-4.699701,-4.741166
2024-05-07,-5.207181,-4.973595,-4.798103,-4.812464,-4.848629,-4.634136,-4.814978,-4.854713
2024-05-08,-4.818302,-5.207181,-4.991751,-4.950447,-4.993885,-4.620156,-4.947291,-4.971801
2024-05-09,-5.135455,-4.818302,-4.850898,-4.801951,-4.842505,-4.643870,-4.856759,-4.852874
2024-05-10,-5.149480,-5.135455,-4.994821,-4.979768,-4.978286,-4.615813,-4.926324,-4.910137
2024-05-13,-5.119162,-5.149480,-5.054194,-5.014012,-5.015389,-4.626071,-4.958687,-4.982203
2024-05-14,-4.961963,-5.119162,-5.014055,-5.013561,-5.018128,-4.622831,-4.980547,-5.009841
2024-05-15,-4.995034,-4.961963,-4.967984,-4.931511,-4.946825,-4.631497,-4.916056,-4.940562
2024-05-16,-4.751100,-4.995034,-4.960411,-4.963160,-4.950986,-4.627969,-4.894082,-4.987305
2024-05-17,-5.090873,-4.751100,-4.823171,-4.829411,-4.828195,-4.646276,-4.783583,-4.826528
2024-05-20,-4.080429,-5.090873,-4.945127,-4.981795,-4.969557,-4.620686,-4.876981,-4.981242
2024-05-21,-4.768692,-4.080429,-4.469564,-4.452444,-4.493065,-4.691862,-4.465590,-4.473699
2024-05-22,-4.642435,-4.768692,-4.642537,-4.748594,-4.724349,-4.631652,-4.613810,-4.685752
2024-05-23,-4.704313,-4.642435,-4.669566,-4.666482,-4.690436,-4.666431,-4.624108,-4.684749
2024-05-24,-5.108312,-4.704313,-4.595483,-4.689461,-4.714239,-4.648660,-4.672672,-4.656217
2024-05-28,-5.149632,-5.108312,-4.894614,-4.872550,-4.917676,-4.626817,-4.861485,-4.827851
2024-05-29,-4.963082,-5.149632,-4.973077,-4.969506,-4.987496,-4.629895,-4.962958,-4.973104
2024-05-30,-4.811179,-4.963082,-4.918898,-4.900270,-4.924289,-4.634781,-4.942862,-4.813870
2024-05-31,-4.686791,-4.811179,-4.863662,-4.843591,-4.843656,-4.641567,-4.846449,-4.830577
2024-06-03,-4.598661,-4.686791,-4.766688,-4.785958,-4.763577,-4.651149,-4.738746,-4.757386
2024-06-04,-4.673968,-4.598661,-4.665724,-4.711370,-4.696448,-4.658363,-4.654381,-4.676985
2024-06-05,-4.861426,-4.673968,-4.661575,-4.711698,-4.710705,-4.654231,-4.657421,-4.706136
2024-06-06,-4.957494,-4.861426,-4.749247,-4.788976,-4.799762,-4.643761,-4.751181,-4.801271
2024-06-07,-4.743396,-4.957494,-4.824504,-4.842730,-4.866409,-4.638708,-4.837847,-4.854658
2024-06-10,-4.818974,-4.743396,-4.752542,-4.748077,-4.780830,-4.650648,-4.786653,-4.764986
2024-06-11,-4.855986,-4.818974,-4.784601,-4.797507,-4.802615,-4.641546,-4.780275,-4.778311
2024-06-12,-4.537368,-4.855986,-4.816022,-4.825320,-4.823703,-4.643636,-4.792910,-4.803033
2024-06-13,-4.752283,-4.537368,-4.635958,-4.657468,-4.672742,-4.664022,-4.666492,-4.644926
2024-06-14,-4.724148,-4.752283,-4.703545,-4.736647,-4.741437,-4.645144,-4.693927,-4.727017
2024-06-17,-4.670858,-4.724148,-4.710967,-4.721272,-4.736144,-4.655308,-4.702791,-4.737471
2024-06-18,-4.665990,-4.670858,-4.650915,-4.685437,-4.708445,-4.654841,-4.690897,-4.680424
2024-06-20,-4.672201,-4.665990,-4.665069,-4.669586,-4.698336,-4.655032,-4.673765,-4.682027
2024-06-21,-4.592666,-4.672201,-4.660324,-4.679465,-4.696358,-4.655462,-4.670777,-4.688401
2024-06-24,-4.792138,-4.592666,-4.613294,-4.635667,-4.654812,-4.661115,-4.634703,-4.616448
2024-06-25,-4.791513,-4.792138,-4.701293,-4.729414,-4.741035,-4.646173,-4.708626,-4.725691
2024-06-26,-5.019108,-4.791513,-4.731683,-4.738351,-4.759079,-4.650266,-4.746176,-4.746837
2024-06-27,-4.960773,-5.019108,-4.850951,-4.866508,-4.878592,-4.631581,-4.857711,-4.853877
2024-06-28,-4.686139,-4.960773,-4.886908,-4.859976,-4.883042,-4.646597,-4.871506,-4.869081
2024-07-01,-4.491673,-4.686139,-4.750354,-4.741380,-4.758457,-4.659567,-4.768534,-4.757066
2024-07-02,-5.011258,-4.491673,-4.627525,-4.630737,-4.635809,-4.671213,-4.610287,-4.618059
2024-07-03,-4.831652,-5.011258,-4.835672,-4.879217,-4.853962,-4.637717,-4.779424,-4.855128
2024-07-05,-4.950813,-4.831652,-4.785708,-4.786775,-4.812306,-4.660415,-4.783635,-4.815032
2024-07-08,-5.098049,-4.950813,-4.823666,-4.841139,-4.868779,-4.641009,-4.855039,-4.865739
2024-07-09,-4.680224,-5.098049,-4.976546,-4.938151,-4.956859,-4.636245,-4.916281,-4.942946
2024-07-10,-4.674750,-4.680224,-4.773289,-4.764204,-4.779354,-4.662152,-4.786111,-4.784836
2024-07-11,-4.754941,-4.674750,-4.722856,-4.736330,-4.738862,-4.656351,-4.712749,-4.704767
2024-07-12,-4.020219,-4.754941,-4.754401,-4.766975,-4.760902,-4.657864,-4.701706,-4.777609
2024-07-15,-4.035649,-4.020219,-4.338222,-4.369734,-4.401937,-4.707592,-4.353712,-4.332733
2024-07-16,-4.361882,-4.035649,-4.222120,-4.295989,-4.314574,-4.697509,-4.194218,-4.231316
2024-07-17,-4.362528,-4.361882,-4.353548,-4.419796,-4.429067,-4.687860,-4.304797,-4.391129
2024-07-18,-4.064161,-4.362528,-4.317571,-4.396160,-4.441066,-4.691978,-4.377366,-4.343729
2024-07-19,-4.470426,-4.064161,-4.188367,-4.209928,-4.294316,-4.707039,-4.247211,-4.190349
2024-07-22,-4.572289,-4.470426,-4.386644,-4.422811,-4.454318,-4.675649,-4.402145,-4.368953
2024-07-23,-4.626391,-4.572289,-4.488292,-4.505056,-4.532857,-4.678385,-4.513980,-4.454248
2024-07-24,-4.484427,-4.626391,-4.523754,-4.547835,-4.582600,-4.669224,-4.598132,-4.513932
2024-07-25,-4.573106,-4.484427,-4.518775,-4.491631,-4.530756,-4.677920,-4.549394,-4.501411
2024-07-26,-4.497897,-4.573106,-4.556418,-4.565240,-4.566170,-4.669182,-4.569234,-4.527864
2024-07-29,-4.721461,-4.497897,-4.530716,-4.531669,-4.537115,-4.677950,-4.535589,-4.494832
2024-07-30,-4.500850,-4.721461,-4.620258,-4.640502,-4.641447,-4.659838,-4.639161,-4.626193
2024-07-31,-4.319093,-4.500850,-4.551838,-4.530030,-4.558601,-4.681292,-4.583504,-4.563757
2024-08-01,-4.389010,-4.319093,-4.425644,-4.434935,-4.454298,-4.687516,-4.458426,-4.414944
2024-08-02,-3.976956,-4.389010,-4.443988,-4.452994,-4.459878,-4.684306,-4.425947,-4.435549
2024-08-05,-4.053774,-3.976956,-4.204157,-4.224835,-4.251008,-4.715589,-4.221392,-4.192868
2024-08-06,-4.207522,-4.053774,-4.153383,-4.209381,-4.232078,-4.703761,-4.148481,-4.145095
2024-08-07,-4.273267,-4.207522,-4.227399,-4.254725,-4.287257,-4.700914,-4.222349,-4.254707
2024-08-08,-4.415950,-4.273267,-4.240597,-4.276772,-4.324020,-4.697699,-4.305577,-4.240536
2024-08-09,-4.457404,-4.415950,-4.345344,-4.342041,-4.400948,-4.686568,-4.407448,-4.342431
2024-08-12,-4.500076,-4.457404,-4.415159,-4.392030,-4.440801,-4.684523,-4.469726,-4.404739
2024-08-13,-4.835236,-4.500076,-4.462067,-4.440052,-4.475704,-4.679723,-4.510781,-4.423990
2024-08-14,-4.772004,-4.835236,-4.662385,-4.639803,-4.653220,-4.656059,-4.679009,-4.625759
2024-08-15,-4.617197,-4.772004,-4.696870,-4.649461,-4.670704,-4.664221,-4.731859,-4.669559
2024-08-16,-4.895114,-4.617197,-4.633725,-4.593661,-4.612217,-4.667907,-4.677439,-4.610042
2024-08-19,-5.071132,-4.895114,-4.787181,-4.753417,-4.742432,-4.648163,-4.753798,-4.752797
2024-08-20,-5.061032,-5.071132,-4.908123,-4.878916,-4.863244,-4.643202,-4.871248,-4.880331
2024-08-21,-4.643730,-5.061032,-4.933337,-4.893199,-4.898303,-4.641603,-4.926812,-4.901673
2024-08-22,-4.804614,-4.643730,-4.762665,-4.693516,-4.714012,-4.664486,-4.780304,-4.768803
2024-08-23,-4.483001,-4.804614,-4.793230,-4.780968,-4.756723,-4.649930,-4.747396,-4.794684
2024-08-26,-4.813166,-4.483001,-4.627432,-4.605498,-4.603345,-4.680642,-4.607633,-4.633994
2024-08-27,-5.050936,-4.813166,-4.698140,-4.740716,-4.728233,-4.651499,-4.689917,-4.748550
2024-08-28,-4.681432,-5.050936,-4.879078,-4.852662,-4.869011,-4.645565,-4.837369,-4.903042
2024-08-29,-4.647457,-4.681432,-4.711736,-4.685238,-4.725756,-4.666600,-4.768354,-4.755489
2024-08-30,-4.639025,-4.647457,-4.685540,-4.660121,-4.683460,-4.662273,-4.706756,-4.681623
2024-09-03,-4.493197,-4.639025,-4.681113,-4.668761,-4.665294,-4.668838,-4.659541,-4.699730
2024-09-04,-4.758175,-4.493197,-4.555876,-4.580739,-4.585250,-4.679465,-4.598272,-4.566556
2024-09-05,-4.469980,-4.758175,-4.662508,-4.686829,-4.692953,-4.659335,-4.660036,-4.699960
2024-09-06,-4.349102,-4.469980,-4.550638,-4.542734,-4.571418,-4.685010,-4.605653,-4.599648
2024-09-09,-4.492814,-4.349102,-4.435518,-4.467884,-4.484660,-4.685709,-4.505506,-4.451026
2024-09-10,-3.399971,-4.492814,-4.503148,-4.524914,-4.527233,-4.679200,-4.499764,-4.523989
2024-09-11,-4.274931,-3.399971,-3.920086,-3.944057,-3.990826,-4.749891,-4.072116,-3.926926
2024-09-12,-4.197000,-4.274931,-4.171318,-4.310294,-4.282899,-4.681545,-4.119228,-4.200665
2024-09-13,-4.435237,-4.197000,-4.236487,-4.254051,-4.283838,-4.712237,-4.241005,-4.378853
2024-09-16,-4.701954,-4.435237,-4.266841,-4.366172,-4.400399,-4.684507,-4.411063,-4.301135
2024-09-17,-4.602726,-4.701954,-4.548738,-4.502550,-4.559075,-4.669993,-4.585263,-4.548573
2024-09-18,-4.114401,-4.602726,-4.551825,-4.540279,-4.555557,-4.676394,-4.637407,-4.534737
2024-09-19,-4.389086,-4.114401,-4.327724,-4.303591,-4.326561,-4.703759,-4.441752,-4.257301
2024-09-20,-4.610500,-4.389086,-4.408942,-4.436713,-4.407976,-4.681160,-4.399974,-4.381798
2024-09-23,-4.899276,-4.610500,-4.527409,-4.546347,-4.525742,-4.677150,-4.528164,-4.515960
2024-09-24,-4.635163,-4.899276,-4.674693,-4.691559,-4.697357,-4.655355,-4.720222,-4.694309
2024-09-25,-4.807889,-4.635163,-4.636402,-4.573826,-4.618740,-4.673089,-4.713548,-4.657021
2024-09-26,-4.421145,-4.807889,-4.725886,-4.701541,-4.696846,-4.653196,-4.737433,-4.721014
2024-09-27,-4.738818,-4.421145,-4.574258,-4.526938,-4.529823,-4.686105,-4.613201,-4.538191
2024-09-30,-4.438618,-4.738818,-4.648597,-4.677636,-4.648820,-4.656883,-4.649301,-4.657225
2024-10-01,-4.485701,-4.438618,-4.546084,-4.509898,-4.526350,-4.688255,-4.581395,-4.568916
2024-10-02,-4.480460,-4.485701,-4.490935,-4.519169,-4.522673,-4.671016,-4.540205,-4.502823
2024-10-03,-4.700809,-4.480460,-4.514814,-4.493337,-4.513856,-4.677115,-4.523046,-4.525975
2024-10-04,-4.610741,-4.700809,-4.594230,-4.613316,-4.616644,-4.660808,-4.631651,-4.614186
2024-10-07,-4.768206,-4.610741,-4.592892,-4.563003,-4.597249,-4.670058,-4.637056,-4.595527
2024-10-08,-4.548775,-4.768206,-4.671657,-4.658626,-4.674481,-4.654175,-4.707810,-4.687740
2024-10-09,-4.744234,-4.548775,-4.608127,-4.564993,-4.588381,-4.672704,-4.633988,-4.598209
2024-10-10,-4.851152,-4.744234,-4.668317,-4.673138,-4.667190,-4.653861,-4.689374,-4.662283
2024-10-11,-4.109097,-4.851152,-4.763016,-4.739808,-4.737411,-4.652992,-4.759772,-4.751102
2024-10-14,-4.681571,-4.109097,-4.389098,-4.368896,-4.398473,-4.699521,-4.452623,-4.375137
2024-10-15,-4.498575,-4.681571,-4.578525,-4.623205,-4.595308,-4.651141,-4.570712,-4.565862
2024-10-16,-4.668120,-4.498575,-4.550751,-4.538044,-4.540492,-4.683893,-4.551955,-4.573874
2024-10-17,-4.631986,-4.668120,-4.553500,-4.608594,-4.612080,-4.659994,-4.635963,-4.571064
2024-10-18,-4.961333,-4.631986,-4.622308,-4.577287,-4.611513,-4.667869,-4.641325,-4.645950
2024-10-21,-4.862037,-4.961333,-4.772933,-4.789450,-4.774457,-4.641792,-4.791862,-4.793502
2024-10-22,-4.282023,-4.862037,-4.799868,-4.759653,-4.770235,-4.653795,-4.816648,-4.745806
2024-10-23,-4.836456,-4.282023,-4.504649,-4.483265,-4.498600,-4.684839,-4.563488,-4.492935
2024-10-24,-4.725140,-4.836456,-4.715765,-4.741684,-4.700860,-4.642400,-4.680231,-4.687823
2024-10-25,-4.758830,-4.725140,-4.706428,-4.698992,-4.687389,-4.667630,-4.703494,-4.710131
2024-10-28,-4.910144,-4.758830,-4.672886,-4.699293,-4.706553,-4.653972,-4.741156,-4.702583
2024-10-29,-4.824377,-4.910144,-4.814920,-4.772991,-4.786979,-4.646128,-4.802470,-4.825453
2024-10-30,-4.687783,-4.824377,-4.787184,-4.774586,-4.769417,-4.653267,-4.802054,-4.804440
2024-10-31,-4.625890,-4.687783,-4.717393,-4.704748,-4.705308,-4.658653,-4.739182,-4.692091
2024-11-01,-4.596409,-4.625890,-4.673057,-4.671127,-4.660686,-4.664521,-4.664607,-4.690777
2024-11-04,-4.593006,-4.596409,-4.626802,-4.646636,-4.632248,-4.668308,-4.621636,-4.644658
2024-11-05,-4.839021,-4.593006,-4.599227,-4.621689,-4.619943,-4.669313,-4.606292,-4.627238
2024-11-06,-3.962682,-4.839021,-4.714591,-4.732117,-4.732606,-4.652630,-4.708686,-4.750463
2024-11-07,-4.222000,-3.962682,-4.308977,-4.290704,-4.336160,-4.712926,-4.375664,-4.325321
2024-11-08,-4.287819,-4.222000,-4.302306,-4.372973,-4.361491,-4.683015,-4.277965,-4.306711
2024-11-11,-4.907193,-4.287819,-4.345268,-4.377041,-4.378258,-4.696550,-4.298074,-4.409893
2024-11-12,-5.036699,-4.907193,-4.587410,-4.671906,-4.673220,-4.650198,-4.631853,-4.642288
2024-11-13,-4.659824,-5.036699,-4.801232,-4.749525,-4.810035,-4.649487,-4.832766,-4.777222
2024-11-14,-4.474837,-4.659824,-4.683152,-4.632889,-4.677279,-4.663929,-4.773789,-4.690332
2024-11-15,-4.496050,-4.474837,-4.605278,-4.569368,-4.567335,-4.670986,-4.613812,-4.524032
2024-11-18,-4.584151,-4.496050,-4.572215,-4.592657,-4.548428,-4.674100,-4.533276,-4.541179
2024-11-19,-4.778107,-4.584151,-4.562230,-4.608171,-4.579930,-4.671403,-4.561652,-4.565251
2024-11-20,-4.534929,-4.778107,-4.655362,-4.674201,-4.678242,-4.658519,-4.671984,-4.701654
2024-11-21,-4.708669,-4.534929,-4.574494,-4.556556,-4.586270,-4.675984,-4.623060,-4.625729
2024-11-22,-4.627794,-4.708669,-4.644621,-4.651980,-4.652391,-4.657811,-4.656156,-4.660895
2024-11-25,-4.698874,-4.627794,-4.641364,-4.624704,-4.627007,-4.669822,-4.641768,-4.636847
2024-11-26,-4.823013,-4.698874,-4.645433,-4.663805,-4.658242,-4.660836,-4.668957,-4.658974
2024-11-27,-5.045163,-4.823013,-4.736842,-4.721811,-4.726779,-4.654583,-4.731003,-4.732718
2024-11-29,-4.982503,-5.045163,-4.866739,-4.857447,-4.855160,-4.640121,-4.852227,-4.871351
2024-12-02,-4.438670,-4.982503,-4.891585,-4.850729,-4.863339,-4.645103,-4.890819,-4.855093
2024-12-03,-4.859312,-4.438670,-4.634740,-4.594688,-4.611126,-4.675375,-4.682611,-4.635459
2024-12-04,-4.725366,-4.859312,-4.775027,-4.793589,-4.757070,-4.641088,-4.717808,-4.764312
2024-12-05,-4.689323,-4.725366,-4.734582,-4.728005,-4.718167,-4.665205,-4.715692,-4.730325
2024-12-06,-4.763271,-4.689323,-4.655803,-4.687486,-4.694726,-4.658453,-4.708507,-4.708429
2024-12-09,-4.719166,-4.763271,-4.728986,-4.704102,-4.723973,-4.655292,-4.716723,-4.750905
2024-12-10,-3.974558,-4.719166,-4.700793,-4.708482,-4.708607,-4.659854,-4.713230,-4.727925
2024-12-11,-4.784206,-3.974558,-4.316860,-4.314693,-4.343087,-4.707684,-4.376030,-4.297580
2024-12-12,-4.651113,-4.784206,-4.600181,-4.678982,-4.640360,-4.645680,-4.543959,-4.637927
2024-12-13,-4.477499,-4.651113,-4.616673,-4.616599,-4.631843,-4.677600,-4.632244,-4.633585
2024-12-16,-4.667321,-4.477499,-4.475055,-4.517198,-4.552227,-4.673621,-4.590205,-4.524896
2024-12-17,-4.897624,-4.667321,-4.627940,-4.596783,-4.624620,-4.660699,-4.615778,-4.628216
2024-12-18,-4.139850,-4.897624,-4.748230,-4.766288,-4.751401,-4.650099,-4.743435,-4.756057
2024-12-19,-4.288722,-4.139850,-4.402112,-4.386025,-4.420865,-4.699497,-4.489105,-4.372808
2024-12-20,-4.153155,-4.288722,-4.383945,-4.423617,-4.413152,-4.678668,-4.373893,-4.385559
2024-12-23,-4.615631,-4.153155,-4.310755,-4.337812,-4.329296,-4.702613,-4.277180,-4.343853
2024-12-24,-5.095889,-4.615631,-4.438889,-4.537346,-4.523144,-4.666509,-4.478813,-4.476432
2024-12-26,-5.068013,-5.095889,-4.771074,-4.765748,-4.798548,-4.641119,-4.784504,-4.757881
2024-12-27,-4.634088,-5.068013,-4.861108,-4.822857,-4.863142,-4.642806,-4.911145,-4.844962
2024-12-30,-4.638582,-4.634088,-4.726182,-4.654971,-4.686386,-4.660971,-4.794956,-4.660141
2024-12-31,-5.095960,-4.638582,-4.707318,-4.689926,-4.656983,-4.657438,-4.685903,-4.648621
